Heat,Coke_1030_Label,Coke_fine_Label,dolo_Label,dri_Label,lime_Label,Slag_Label,Duration,Power On,Power Off,Delays,DRI [t],Ele [kWh],Ele [kWh/t],Ele [MW],Tapped [t],Tapped [kWh/t],Last Temp [C],Last Temp [kWh/t],O2 [Nm3],CH4 [Nm3],C.inj [kg],Chemical [MWh],C [kg],CaO [kg],MgO [kg],Tapping Time [Sec],EAF_DRI,HDRI(T),First C,First Temp
4034140.0,1,0,0,0,0,2,66.0,56.0,9.0,4.0,19.50068092,109886.0781,2664.429443,115.8050003,181.7328186,604.6572876,1610.5,1315.899414,5146.95166,495.5668945,2117.666504,15185.25,2001.5,9838.689453,9901.010742,391.0,19500.68359,201.1999969,0.093145996,1521.599976
4034141.0,1,0,0,0,0,2,66.0,56.0,9.0,4.0,19.50004959,108402.7422,2651.638428,115.253952,178.537735,607.1699219,1602.400024,1311.177734,5156.649902,496.5053711,1982.0,15213.87012,2001.799927,9676.076172,9703.495117,340.0,19500.04883,195.9001007,0.127674997,1529.900024
4034142.0,1,0,0,0,0,2,64.0,54.0,9.0,4.0,19.50532913,104629.8203,2565.44165,115.2240295,177.1355591,590.6765747,1598.599976,1270.399048,5152.298828,497.1639404,2015.888916,15203.83008,2003.300049,9661.300781,9614.397461,349.0,19505.33008,195.8999939,0.134491995,1539.0
4034143.0,1,0,0,0,0,2,64.0,54.0,9.0,4.0,19.51549911,105616.5625,2597.745361,115.4279404,179.1332703,589.5977173,1636.0,1309.453003,5292.930664,509.5666809,2123.888916,15615.78027,2004.199951,9648.299805,9489.008789,328.0,19515.49805,194.8999939,0.081799001,1568.300049
4034144.0,1,0,0,0,0,2,63.0,54.0,8.0,3.0,19.51626015,105000.4063,2560.488525,115.0689392,183.1164246,573.4078979,1599.0,1296.17395,5309.348633,511.155426,2185.998535,15664.24023,2001.499756,9788.603516,9701.598633,303.0,19516.25977,196.8000031,0.079639003,1625.900024
4034145.0,1,0,0,0,0,2,67.0,55.0,12.0,7.0,33.81600189,106355.9688,1911.762695,115.8141251,180.9706879,587.6972046,1595.0,1112.133057,5235.729492,504.14151,2264.0,15447.24023,2002.800049,10000.00195,9813.606445,294.0,33816.0,181.0,0.100276999,1578.400024
4034146.0,1,0,0,0,0,2,63.0,55.0,8.0,3.0,59.50130844,107665.8594,1329.784424,116.9927826,175.7418823,612.6363525,1588.0,890.0413208,5026.870117,484.1066895,1883.0,14831.21973,2002.39978,9703.484375,9757.702148,300.0,59501.3125,155.6999054,0.136807993,1587.900024
4034148.0,1,0,0,0,0,2,68.0,58.0,9.0,4.0,59.51248932,109188.9844,1335.51123,112.1484604,189.095993,577.4262085,1596.199951,806.4221802,5067.162598,488.0053406,2007.888916,14950.15039,2002.700195,9532.306641,10710.69043,270.0,59512.49219,155.8999939,0.076491997,1571.0
4034149.0,1,0,0,0,0,2,65.0,57.0,7.0,2.0,59.50320816,107868.7109,1311.223389,112.3632431,186.0571136,579.7612915,1604.699951,878.0691528,5213.759766,502.638855,2251.0,15384.00977,2000.900146,10790.89551,9970.692383,245.0,59503.21094,154.2001038,0.097746998,1523.199951
4034150.0,1,0,0,0,0,2,65.0,58.0,7.0,2.0,59.52368927,109993.0625,1347.489868,112.9421082,185.0550537,594.380188,1583.099976,891.4058228,5319.562988,512.8352051,2210.0,15696.19043,2000.199951,10652.00098,9452.226563,221.0,59523.6875,154.3000031,0.082318999,1521.0
4034151.0,1,0,0,0,0,2,65.0,58.0,7.0,2.0,59.50167847,109685.125,1350.096558,113.3370972,182.1925507,602.0285645,1599.800049,904.6755371,4982.926758,479.9143677,2108.0,14701.66992,2003.699951,9461.298828,10275.74707,227.0,59501.67969,148.6000061,0.078107998,1518.199951
4034152.0,1,0,0,0,0,2,64.0,56.0,8.0,3.0,74.05905151,106163.4297,1113.271729,113.3417435,189.7617188,559.4564819,1592.300049,776.5645752,5084.003906,489.4833984,2273.665283,14999.46973,2000.300049,9051.913086,10250.3916,223.0,74059.05469,129.8000031,0.104033999,1575.400024
4034153.0,1,0,0,0,0,2,64.0,56.0,7.0,2.0,74.83493805,108973.2031,1134.261719,114.7421875,183.0586853,595.2910767,1583.400024,809.9213867,5214.293457,501.0208435,1949.0,15381.25,2001.000244,9129.802734,10108.38379,229.0,74834.9375,129.5,0.123332001,1518.0
4034154.0,1,0,0,0,0,2,70.0,60.0,9.0,4.0,82.66455078,118024.6953,1125.563599,116.2168808,185.7307129,635.4614258,1601.900024,819.5601807,5570.70166,535.996521,2147.0,16434.48047,2002.100098,9603.307617,10588.35645,206.0,82664.54688,131.6000061,0.115841001,1518.199951
4034157.0,1,0,0,0,0,2,58.0,49.0,9.0,4.0,0.0,96020.35156,4688.241699,116.5845718,178.8227997,536.9581299,1627.0,1537.537231,5280.66748,507.5769348,1577.0,15577.50977,2003.5,9976.499023,8501.09668,182.0,0.0,198.6999054,0.089360997,1629.199951
4034166.0,1,0,0,1,0,2,69.0,59.0,10.0,5.0,189.5179901,112915.2969,540.6519165,114.7642746,180.8027191,624.5220947,1603.400024,471.6223755,4544.090332,436.6518555,2057.444092,13404.33008,1500.200073,8437.580078,9394.5,293.0,189518.0,0.0,0.145879,1538.199951
4034167.0,1,0,0,1,0,2,67.0,58.0,9.0,4.0,189.8406982,113298.8281,541.3792725,115.7422791,180.3838501,628.0985107,1602.199951,521.1911011,4507.202148,432.5805054,2170.0,13294.15039,1500.5,8558.884766,9378.026367,305.0,189840.6875,0.0,0.121377997,1590.900024
4034169.0,1,0,0,1,0,2,69.0,61.0,8.0,3.0,200.2170258,120940.0547,548.7070313,117.6078339,185.0061646,653.708252,1612.800049,488.4811096,5083.858398,488.7625122,1837.987671,14997.2002,1502.300049,8959.21582,9730.613281,300.0,200217.0313,0.0,0.177172005,1572.0
4034170.0,1,0,0,0,0,2,70.0,60.0,10.0,5.0,199.6947327,118320.4375,537.2091675,118.0908127,184.6032562,640.944458,1588.599976,504.8749695,5705.949707,549.1916504,2093.777832,16833.96094,1501.200073,9230.30957,9823.988281,298.0,199694.7188,0.0,0.117242001,1552.0
4034172.0,1,0,0,0,0,2,68.0,60.0,8.0,3.0,199.4166718,114475.2813,521.2714233,113.8113785,184.9020691,619.1130371,1587.400024,454.9677734,5510.028809,529.8955688,2153.99585,16254.7998,1501.800049,8902.806641,9786.544922,291.0,199416.6719,0.0,0.113130003,1577.599976
4034186.0,1,0,0,0,0,2,70.0,61.0,8.0,3.0,208.6777649,118966.7422,515.9250488,115.5640259,185.1053009,642.6976318,1588.199951,469.684845,5983.660645,575.9963379,2169.99585,17653.4707,2001.300171,9449.192383,10460.92285,260.0,208677.7656,0.0,0.094642997,1576.900024
4034195.0,1,0,0,1,0,2,65.0,56.0,8.0,3.0,49.02148056,110835.0938,1565.451904,117.4930344,178.1495514,622.1463623,1643.900024,950.9069824,5745.949219,552.2960205,2026.999512,16950.0293,2000.900146,9372.505859,10405.81836,283.0,49021.48047,160.8000031,0.047793001,1515.900024
4034196.0,1,0,0,1,0,2,61.0,53.0,8.0,3.0,49.00310135,104421.6797,1474.771851,117.6582336,184.2174988,566.8391113,1593.800049,910.6125488,5386.5,517.8415527,944.8875732,15889.94043,2002.699951,9413.099609,10386.40723,278.0,49003.09766,161.3000031,0.072024003,1602.699951
4034197.0,1,0,0,1,0,2,64.0,55.0,8.0,3.0,49.02085876,109167.7813,1537.024902,117.8422852,180.3638763,605.2640991,1629.599976,963.6920776,5657.38623,543.817749,2137.542969,16688.86914,2001.5,9427.301758,10575.72266,272.0,49020.86328,160.8000031,0.103036001,1543.099976
4034198.0,1,0,0,1,0,1,61.0,53.0,8.0,3.0,44.53277969,103511.2656,1558.820557,116.4865723,177.511734,583.1234741,1604.599976,946.7243042,5433.978027,522.7800293,1942.986328,16030.96973,2000.599976,9342.995117,10527.20605,267.0,44532.78125,165.6000061,0.085532002,1590.0
4034199.0,1,0,0,1,0,1,68.0,54.0,13.0,8.0,44.51937866,102743.9219,1569.520508,113.8436813,183.5127563,559.8734741,1618.699951,949.7456055,5460.708008,526.0957031,2062.974121,16111.75977,2001.899902,9132.400391,9808.299805,265.0,44519.375,159.6000061,0.075367004,1621.400024
4034200.0,1,0,0,1,0,1,60.0,52.0,8.0,3.0,44.53393936,101046.2578,1527.672363,115.1888962,183.1429291,551.734436,1620.800049,935.2735596,5332.101074,512.6530762,1888.0,15729.57031,2000.600098,9439.804688,10169.58887,258.0,44533.9375,160.8999939,0.087833002,1618.5
4034201.0,1,0,0,1,0,1,60.0,52.0,7.0,2.0,44.51042938,102598.5234,1553.653076,116.1858063,184.5441742,555.9564819,1594.400024,937.9730835,5453.149902,524.2809448,1964.901245,16086.63965,2003.199951,9298.805664,10224.52441,266.0,44510.43359,160.2998962,0.119791999,1589.800049
4034202.0,1,0,0,1,0,1,63.0,54.0,8.0,3.0,59.82703018,105959.2813,1296.979858,116.509903,184.0262451,575.7835083,1599.099976,884.791748,5663.629395,544.5296631,1824.0,16707.58008,2001.400024,9461.810547,10406.69629,262.0,59827.03125,149.5,0.123939998,1604.400024
4034203.0,1,0,1,0,0,1,60.0,52.0,8.0,3.0,60.00698853,101683.4219,1245.572021,116.8401947,182.130127,558.3009644,1597.800049,826.7420044,5437.747559,523.1486206,1104.963135,16042.11035,2001.300049,9331.824219,10295.80176,260.0,60006.98828,149.6999969,0.100612998,1583.599976
4034205.0,1,0,1,0,0,1,60.0,52.0,8.0,3.0,48.98773956,102019.7188,1441.709106,117.5643387,181.8031921,561.1547241,1601.0,922.9490356,5516.380859,530.6481934,1737.0,16273.91992,2001.799927,9447.307617,10326.19043,264.0,48987.74219,160.1000061,0.104333997,1589.47998
4034206.0,1,0,1,0,0,1,60.0,52.0,8.0,3.0,49.84671021,102051.875,1426.372681,117.4134674,176.3451385,578.7053223,1630.800049,923.6854858,5799.675293,558.7597656,1713.958862,17111.90039,2000.599976,9349.009766,10350.11328,269.0,49846.71094,159.3000031,0.124778003,1561.699951
4034207.0,1,0,1,0,0,1,60.0,52.0,8.0,3.0,59.27809143,101981.6875,1255.457397,117.3327179,180.0120239,566.5270996,1628.099976,834.5963135,6045.67627,584.6392822,1727.0,17843.38086,2001.800049,9450.001953,10500.80664,280.0,59278.08594,150.0,0.103951,1606.800049
4034209.0,1,0,1,0,0,1,58.0,50.0,7.0,2.0,54.64997101,95994.98438,1268.894287,113.3055573,182.8881683,524.8835449,1619.099976,843.1113281,5810.638672,559.383606,1745.998657,17143.11914,1501.099854,9251.009766,10250.38867,257.0,54649.96875,149.8000031,0.084344998,1605.699951
4034210.0,1,0,1,0,0,1,63.0,54.0,9.0,4.0,54.77981949,100823.7656,1322.266602,111.9918442,184.5845642,546.2199097,1590.0,861.8365479,6011.143066,578.5985107,1795.0,17734.43945,2001.39978,9216.299805,10253.1875,313.0,54779.82031,151.1999969,0.092800997,1519.800049
4034211.0,1,0,1,0,0,1,65.0,55.0,10.0,5.0,55.01319885,102550.9141,1345.813965,111.0993958,186.2073059,550.7351685,1600.099976,873.4963379,5617.190918,540.6430054,1547.888306,16572.08008,2000.199951,9252.311523,9934.208008,281.0,55013.19531,154.8000031,0.125126004,1550.0
4034213.0,1,0,1,0,0,2,69.0,53.0,16.0,11.0,59.00522995,103192.1797,1281.712769,115.9100952,180.4183655,571.9605103,1610.300049,823.2910767,6137.443848,591.2053223,1798.0,18108.23047,2002.800049,9250.111328,10253.01465,247.0,59005.22656,151.1999969,0.108002998,1583.099976
4034214.0,1,0,1,0,0,1,61.0,53.0,7.0,2.0,59.01528168,104358.1641,1296.012817,116.3125076,179.188797,582.3922119,1595.0,857.9889526,5916.708496,571.8935547,1835.962524,17462.03906,2003.0,9250.602539,10253.60156,269.0,59015.28516,151.3000031,0.091936998,1609.800049
4034215.0,1,0,1,0,0,1,64.0,56.0,7.0,2.0,70.01986694,108299.2656,1177.487427,115.0080719,177.4149933,610.4290771,1596.0,820.6038818,5924.858398,571.8431396,1912.99585,17483.91016,2002.600098,9450.013672,10502.3916,250.0,70019.86719,139.8000031,0.094194002,1574.0
4034216.0,1,0,1,0,0,1,64.0,55.0,8.0,3.0,68.7634964,107146.9297,1183.341187,116.113472,184.2921448,581.3971558,1593.0,820.7593384,6104.630371,590.2015381,1918.0,18017.01953,2001.600098,9354.917969,10426.08594,288.0,68763.5,146.5,0.09674,1562.699951
4034217.0,1,0,1,0,0,1,63.0,55.0,7.0,2.0,70.00830078,108084.6797,1177.431396,116.2548065,180.5243835,598.7261963,1611.099976,793.5474854,6186.567871,598.7458496,2072.0,18260.48047,2001.099854,9450.707031,10336.90039,248.0,70008.30469,145.1000061,0.119033001,1589.199951
4034218.0,1,0,1,0,0,1,63.0,55.0,7.0,2.0,70.0147171,106654.2266,1155.927002,114.8191452,177.115387,602.173645,1610.800049,788.1080322,6266.286621,605.0202637,1962.0,18492.01953,2001.099854,9598.713867,10652.73828,233.0,70014.71875,145.6000977,0.108344004,1586.400024
4034219.0,1,0,1,0,0,2,68.0,57.0,11.0,6.0,69.07576752,109774.2266,1200.436768,115.0807266,180.6924591,607.5196533,1630.0,831.2403564,6300.505859,609.4547119,2009.999878,18595.94922,2000.300049,9658.5,10710.66797,268.0,69075.77344,146.3000031,0.09623,1573.900024
4034220.0,1,0,1,0,0,1,63.0,54.0,8.0,3.0,74.61045837,105323.875,1089.186646,115.8112259,181.0386353,581.7756958,1589.300049,744.7941895,6123.12793,590.2631226,2038.887085,18067.11914,2002.600098,9663.603516,10422.90039,244.0,74610.46094,135.6999969,0.101401001,1582.800049
4034221.0,1,0,1,0,0,1,62.0,54.0,7.0,2.0,73.99259949,105707.0,1101.545166,115.5267792,178.8916931,590.8994751,1593.300049,758.8590088,6127.908203,592.4106445,1946.996826,18085.61914,2001.600098,9548.40332,10419.87109,240.0,73992.59375,135.3999939,0.107133999,1567.5
4034222.0,1,0,1,0,0,2,63.0,55.0,8.0,3.0,74.61830902,106088.7734,1100.519287,115.0013809,179.4113617,591.3157959,1615.0,770.7513428,6227.717773,600.4699097,2132.991699,18376.06055,2002.400024,9385.509766,10392.60645,256.0,74618.3125,135.3999939,0.097497001,1700.699951
4034223.0,1,0,1,0,0,2,69.0,56.0,13.0,8.0,74.59620667,109547.2578,1134.143188,116.2647781,185.2900391,591.220459,1604.400024,783.8303833,6099.383789,588.1132202,1937.998657,17997.43945,2000.599976,9490.617188,10502.89453,239.0,74596.21094,136.1999969,0.097989,1580.0
4034224.0,1,0,1,0,0,2,68.0,54.0,13.0,8.0,73.26187134,105973.1719,1116.393311,115.7825241,184.2918854,575.0289307,1628.199951,785.4251099,5966.841797,575.4602661,1766.995972,17606.66992,2001.299927,9393.306641,10268.11621,224.0,73261.86719,135.6999969,0.125588,1572.0
4034225.0,1,0,1,0,0,2,63.0,51.0,11.0,6.0,74.54421997,101015.9063,1053.918457,117.3466492,182.2991486,554.1217041,1589.099976,743.595459,5921.074219,570.5532227,962.9981689,17470.33984,1502.600098,9393.109375,10408.00293,227.0,74544.21875,134.5,0.100873999,1604.300049
4034226.0,1,0,0,0,0,2,61.0,51.0,10.0,5.0,58.86286163,100956.2578,1257.550903,118.000824,183.5871735,549.9090576,1593.400024,849.9629517,5870.770508,565.8427734,1286.888916,17322.26953,1502.900024,9527.600586,10386.69531,207.0,58862.85938,150.6000061,0.102990001,1571.400024
4034227.0,1,0,0,0,0,2,59.0,51.0,8.0,3.0,59.76147079,100882.0391,1248.13147,117.7993317,184.2832947,547.4290771,1606.800049,841.694397,5998.821777,580.87323,1777.962891,17707.08984,1501.900024,9313.095703,10249.98242,217.0,59761.46484,149.6000977,0.117950998,1537.5
4034228.0,1,0,0,0,0,2,65.0,51.0,13.0,8.0,59.89403915,100468.4219,1269.959473,116.861496,177.2261963,566.8937378,1598.800049,835.3208008,5878.079102,566.0419922,1631.0,17342.5293,1501.400269,7352.986328,10363.0918,223.0,59894.03906,149.3999939,0.108975999,1617.800049
4034229.0,1,0,0,0,0,1,58.0,50.0,8.0,3.0,60.04330826,98782.94531,1247.613403,116.979805,184.9224548,534.18573,1615.900024,826.0270996,5735.407715,554.5326538,1006.999939,16927.38086,1502.300049,7500.293457,10131.62207,250.0,60043.30859,149.1000061,0.115377001,1588.0
4034230.0,1,0,0,0,0,1,59.0,50.0,9.0,3.0,59.53762817,98367.77344,1238.650024,116.5648422,184.6920624,532.604248,1601.900024,821.9162598,6147.07373,597.3547363,1560.888428,18150.2207,1501.999878,7955.20459,10420.47461,236.0,59537.62891,150.2001038,0.108724996,1611.400024
4034231.0,1,0,0,0,0,1,58.0,50.0,7.0,2.0,74.1337738,97955.58594,1048.859619,116.1528702,183.9118958,532.6223755,1593.400024,728.6245728,6314.393066,614.3583374,1626.001221,18646.19922,1502.699951,7526.504395,10229.49414,248.0,74133.77344,135.1000061,0.106650002,1578.5
4034232.0,1,0,0,0,0,1,55.0,47.0,7.0,2.0,73.98423767,92988.86719,999.3619995,117.6660538,180.8719788,514.1142578,1596.0,707.270874,6328.419434,615.9405518,953.0,18688.16992,1000.199951,7597.097168,10466.69336,228.0,73984.23438,135.3999939,0.113936998,1579.5
4034233.0,1,0,0,0,0,1,56.0,48.0,7.0,2.0,75.0295105,94383.44531,1007.249023,117.6117706,175.8657837,536.678833,1601.5,706.4193726,6373.700195,620.0938721,980.0,18821.23047,1003.0,7350.883789,10320.79004,250.0,75029.50781,135.8000031,0.098787002,1579.900024
4034234.0,1,0,0,0,0,0,58.0,48.0,10.0,5.0,69.04631042,92470.8125,1052.231323,115.1088943,181.3739471,509.8351746,1599.5,723.1022339,6001.168945,583.2347412,1616.0,17719.57031,1002.599976,7351.085938,10480.69727,244.0,69046.30469,131.3000031,0.122649997,1554.400024
4034235.0,1,0,0,0,0,0,64.0,48.0,16.0,11.0,67.94657135,92013.46875,1089.224243,114.7777176,176.1200714,522.4473267,1591.699951,734.0319824,6212.158203,602.7611084,1642.0,18340.00977,1001.5,7038.490723,8489.592773,197.0,67946.57031,132.1999969,0.143356994,1555.199951
4034236.0,1,0,0,0,0,0,53.0,41.0,11.0,6.0,35.28617096,80681.96875,1584.52002,115.4890976,187.5297546,430.2355652,1618.199951,881.2312012,5278.76416,514.5127563,1560.887573,15590.38965,1001.699951,6534.091309,8096.904785,237.0,35286.17188,145.3999939,0.134985,1554.0
4034237.0,1,0,0,0,0,0,60.0,47.0,13.0,8.0,40.67945862,91026.59375,1609.843018,116.2041626,186.0821381,489.1742859,1656.199951,938.4106445,5921.356445,576.2577515,1596.998657,17485.92969,1002.799927,6857.404785,8004.106445,268.0,40679.46484,158.8000031,0.111396,1555.599976
4034239.0,1,0,0,0,0,0,58.0,51.0,7.0,2.0,74.07302094,100321.2969,1082.647461,116.8413696,184.7157593,543.1117554,1617.0,753.6174927,6162.986816,595.3397217,1958.333252,18187.94922,1000.799927,7614.806152,9974.3125,218.0,74073.02344,145.8999939,0.086525001,1652.900024
4034240.0,1,0,0,0,0,0,60.0,51.0,8.0,3.0,73.8986969,100861.75,1085.851196,117.3190002,178.0956116,566.3348389,1599.0,744.0772095,6793.104004,663.2037354,2123.0,20065.71094,1000.599976,7913.577148,10074.38965,229.0,73898.69531,146.1000061,0.085772,1518.099976
4034241.0,1,0,0,0,0,0,66.0,49.0,16.0,11.0,74.36579132,98664.89844,1049.742554,119.0327225,183.2164307,538.515564,1598.0,736.3623047,6431.657715,624.5446777,1874.99939,18989.28906,1002.200195,9820.90918,8800.71582,206.0,74365.78906,139.6999969,0.090245001,1579.900024
4034242.0,1,0,0,0,0,0,57.0,50.0,7.0,2.0,75.00753021,99723.29688,1056.233032,119.1516342,179.8395538,554.5125732,1608.300049,741.6685791,6679.123047,652.7197876,1954.0,19730.69922,1001.600098,9700.1875,8704.791016,203.0,75007.53125,140.3000031,0.091558002,1577.199951
4034243.0,1,0,0,0,0,0,56.0,49.0,7.0,2.0,74.81848145,97863.13281,1041.010742,119.1837845,184.3054352,530.9833984,1611.300049,725.2608643,6691.036621,654.0599976,1932.999878,19766.34961,1002.200073,9701.210938,8485.910156,222.0,74818.47656,140.1000061,0.109394997,1548.0
4034244.0,1,0,0,0,0,0,56.0,49.0,7.0,2.0,74.04042053,98923.55469,1059.027466,120.1095428,182.3867645,542.3833618,1592.599976,733.0874634,6279.872559,615.2849121,1685.666504,18555.40039,1002.699707,9701.582031,8665.105469,215.0,74040.42188,140.1999969,0.095564,1522.199951
4034245.0,1,0,0,0,0,0,69.0,51.0,18.0,13.0,74.52284241,100683.5234,1073.074585,117.6438446,182.0982361,552.9077148,1587.900024,734.1499634,6351.515137,613.3092041,1804.998535,18743.68945,1000.899658,9700.307617,8603.089844,201.0,74522.84375,141.1999969,0.100426003,1546.300049
4034246.0,1,0,0,0,0,0,57.0,50.0,6.0,1.0,74.00821686,98639.38281,1057.554077,117.3114548,183.5106201,537.5131836,1592.0,740.1400757,6566.176758,640.1959839,1884.0,19393.18945,1003.000122,9658.311523,8601.703125,200.0,74008.21875,140.1999969,0.107474998,1546.0
4034247.0,1,0,0,0,0,0,56.0,50.0,6.0,1.0,73.45482635,98568.14844,1063.474121,118.2817764,186.2086334,529.3425293,1618.099976,739.0974731,6392.670898,623.3425903,1882.0,18880.90039,1000.099854,9700.305664,8529.816406,210.0,73454.82813,140.0,0.096038997,1577.599976
4034248.0,1,0,0,0,0,0,67.0,56.0,10.0,5.0,98.2082901,111532.8047,942.4051514,118.5818329,181.6901093,613.862854,1598.900024,685.7124023,5688.612305,547.9660034,2192.987793,16783.9707,1002.0,10027.4043,9111.402344,216.0,98208.28906,122.6999969,0.041937001,1521.400024
4034249.0,1,0,0,0,0,0,60.0,52.0,7.0,2.0,78.56996918,103312.6484,1057.111572,117.8471298,185.4957123,556.9543457,1600.800049,731.539978,5567.489258,536.3030396,1961.0,16426.59961,1001.099976,9622.59668,8537.402344,218.0,78569.96875,135.3999939,0.082308002,1537.300049
4034250.0,1,0,0,0,0,0,59.0,51.0,8.0,3.0,79.18226624,102165.7031,1035.118896,119.2595749,181.1048126,564.1246948,1590.800049,716.7323608,5441.678223,524.4346924,1972.036621,16056.05957,1001.300049,9824.802734,8691.113281,219.0,79182.27344,135.0,0.064796001,1569.400024
4034251.0,1,0,0,0,0,0,62.0,54.0,7.0,2.0,78.78604126,107989.9609,1098.351318,119.5093307,184.4832306,585.364624,1607.099976,774.6895142,5235.290039,504.3068237,2063.0,15446.48047,1000.100098,9933.207031,8600.701172,214.0,78786.03906,136.3999939,0.042663999,1517.800049
4034252.0,1,0,0,0,0,0,65.0,53.0,11.0,6.0,68.86862946,107633.625,1216.587524,120.1119156,184.6693115,582.8452148,1593.0,832.0706177,5110.976074,491.3379211,1908.999878,15077.11035,1002.400024,9999.806641,8600.913086,202.0,68868.63281,146.6999969,0.086901002,1530.400024
4034253.0,1,0,0,0,0,0,61.0,53.0,7.0,2.0,68.6341095,107515.9688,1224.101929,120.8799133,185.0713959,580.9431763,1609.099976,821.421875,5115.481934,491.7658081,1983.666748,15090.40039,1002.900146,9598.205078,8597.310547,218.0,68634.10938,145.8999939,0.047137,1522.900024
4034254.0,1,0,0,0,0,0,60.0,52.0,7.0,2.0,69.0247879,105864.8672,1198.040649,120.2250824,181.3809204,583.6604614,1597.800049,793.8225098,4924.842773,474.3153687,1935.888916,14530.29004,1003.099976,9737.006836,8600.098633,202.0,69024.79688,145.6999969,0.071139999,1636.599976
4034255.0,1,0,0,0,0,0,61.0,53.0,8.0,3.0,69.01394653,107565.8828,1220.283447,119.7764206,185.3682556,580.2821045,1616.099976,822.9335938,5240.391113,503.7290039,1939.999512,15458.75,1001.399902,9892.214844,8240.710938,220.0,69013.95313,147.0,0.063049003,1531.099976
4034256.0,1,0,0,0,0,0,61.0,53.0,8.0,3.0,69.00762177,106120.5625,1204.444946,120.0232544,178.2613068,595.309021,1615.300049,808.8392334,4925.435547,472.6996155,2304.888916,14527.7002,1000.900024,9501.895508,8597.019531,219.0,69007.625,146.0,0.129309997,1559.599976
4034257.0,1,0,0,0,0,0,63.0,55.0,7.0,2.0,69.02433777,111535.0,1257.515381,119.6798782,183.9521179,606.3262939,1625.800049,857.786438,4886.841797,469.7764893,2163.975342,14415.88965,1002.100098,10066.91016,8601.390625,191.0,69024.34375,150.0,0.129058003,1522.400024
4034259.0,1,0,0,0,0,0,64.0,56.0,7.0,2.0,69.00086212,113517.3828,1262.845459,120.0183792,189.6483154,598.5678101,1631.0,873.9490356,4891.333984,470.9981995,2143.987793,14431.2002,1000.600098,10887.71191,9000.984375,249.0,69000.85938,150.6999969,0.0,1603.0
4034260.0,1,0,0,0,0,0,65.0,58.0,7.0,2.0,69.01946259,116429.7578,1316.072876,119.8590622,179.4517822,648.8080444,1632.099976,903.6464233,4462.641602,430.2904663,2240.962891,13167.87988,1000.399902,9914.191406,8533.507813,218.0,69019.46094,151.1000061,0.125406995,1521.5
4034261.0,1,0,0,0,0,2,64.0,57.0,7.0,2.0,79.50980377,114210.5,1153.466187,120.1864395,179.9886017,634.5429688,1599.900024,752.6557617,5054.848145,486.6578674,1994.0,14913.40039,1002.0,9886.833984,8616.40332,195.0,79509.80469,140.3000031,0.110996999,1606.699951
4034262.0,1,0,0,0,0,2,64.0,56.0,7.0,2.0,89.54105377,113311.1719,1038.593994,119.4495544,183.3643799,617.9562988,1605.0,758.7255859,4916.605957,472.6097412,1989.0,14503.62012,1000.199951,9556.504883,9002.785156,209.0,89541.05469,129.3000031,0.125422001,1521.5
4034263.0,1,0,0,0,0,2,63.0,56.0,7.0,2.0,99.5148468,112754.3203,946.9586792,120.4497223,184.5506439,610.9667969,1612.099976,697.4978027,5453.751953,524.1418457,2197.0,16087.90039,1002.5,9671.296875,8881.298828,208.0,99514.85156,120.4000015,0.10407,1547.0
4034264.0,1,0,0,0,0,2,63.0,54.0,9.0,3.0,99.38452148,110452.3984,926.5889893,121.0805817,182.7813873,604.2868652,1589.800049,687.9284058,5330.992676,512.3754883,1916.884888,15725.84961,1003.199951,9936.40625,8879.104492,189.0,99384.51563,120.3000031,0.087984003,1585.0
4034265.0,1,0,0,0,0,0,67.0,57.0,10.0,4.0,99.51541901,115007.6406,964.7380981,120.3218536,183.8550262,625.5343628,1606.800049,711.9494019,4956.161621,477.1538696,2015.998657,14622.24023,1001.400024,9902.717773,8791.726563,190.0,99515.42188,120.3000031,0.045963999,1546.0
4034266.0,1,0,0,0,0,0,69.0,58.0,11.0,6.0,84.51226807,114201.3906,1095.55603,117.9360352,185.9555359,614.1327515,1613.099976,779.5163574,4924.97168,474.5389404,2059.999512,14531.21973,1002.400146,9820.71875,8905.194336,192.0,84512.26563,135.1999969,0.104029998,1553.300049
4034267.0,1,0,0,0,0,0,62.0,55.0,6.0,1.0,84.50228882,109245.5703,1060.05957,117.4683533,182.0479431,600.0922852,1596.800049,746.5142822,4555.383301,440.4432373,2007.99585,13444.69043,1000.599976,9310.901367,8242.275391,182.0,84502.29688,126.0,0.080514997,1570.0
4034269.0,1,0,0,0,0,0,68.0,57.0,11.0,6.0,69.00784302,112275.6719,1259.796631,117.3613281,186.4568634,602.1536255,1627.400024,854.2484741,4593.572754,444.1897583,1843.99585,13557.54004,1002.200073,10238.21973,8873.800781,486.0,69007.84375,148.8000031,0.082805999,1578.300049
4034270.0,1,0,0,0,0,0,65.0,54.0,10.0,5.0,55.02415848,107795.4141,1443.153076,118.4564972,186.057312,579.3666992,1615.300049,924.5881348,5029.508301,483.7578125,1911.624268,14837.44043,1501.199951,9568.017578,8600.99707,395.0,55024.16016,160.1999969,0.127706006,1518.699951
4034272.0,1,0,0,1,0,0,65.0,54.0,11.0,6.0,45.00276947,106267.0938,1634.504395,117.9289551,184.059845,577.350769,1633.0,1007.418762,4919.355469,473.8911438,1795.958252,14514.37988,1002.100098,10225.99512,8784.001953,356.0,45002.77344,170.5,0.091847003,1596.099976
