tar,heat_no,type_dri,fe_metal,fe_total,md,c,s,cao,sio2,mgo,al2o3,p,mno,gunge,feo,dqi,feo_c
14030711,4033368,HOT,78.5,87.0,90.2,1.7,0.003,0.95,4.94,0.81,0.94,0.113,0.038,8.865,10.935,-1716280,6.432
14030711,4033370,HOT,77.7,86.1,90.2,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.694,10.806,103868.957,6.003
14030711,4033373,HOT,77.8,85.6,90.9,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.465,10.035,104304.454,5.903
14030711,4033373,COLD,79.5,86.1,92.3,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9092,8.4908,94925.3,4.043
14030711,4033379,HOT,78.1,86.6,90.2,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.365,10.935,99440.269,6.834
14030711,4033379,COLD,80.9,87.0,93.0,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5525,7.8475,81774.802,4.616
14030712,4033388,HOT,80.2,86.8,92.4,1.6,0.004,0.95,4.79,0.83,0.92,0.112,0.038,9.7092,8.4908,-1671659,5.307
14030712,4033388,COLD,80.0,85.8,93.2,2.0,0.003,0.89,5.02,1.08,0.95,0.09,0.038,10.538,7.4616,-1749973.9,3.731
14030712,4033390,HOT,79.5,86.0,92.4,1.8,0.003,0.91,4.81,0.88,0.94,0.111,0.039,10.338,8.3621,-1671734.2,4.646
14030712,4033393,HOT,78.7,86.3,91.2,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.023,9.7773,95741.245,6.518
14030712,4033395,HOT,79.4,86.0,92.3,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.009,8.4908,95870.14,4.043
14030712,4033395,COLD,80.0,86.2,92.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.224,7.9762,89880.829,4.431
14030712,4033401,HOT,79.8,86.6,92.1,1.6,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.8519,8.7481,88428.944,5.468
14030712,4033401,COLD,80.5,86.0,93.6,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,10.624,7.0756,87387.267,3.931
14030713,4033409,HOT,80.8,87.7,92.1,2.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,8.3233,8.8767,82253.671,4.438
14030713,4030000,COLD,79.6,86.2,92.3,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8092,8.4908,93980.459,4.043
14030713,4033417,HOT,77.7,86.2,90.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.565,10.935,103672.397,6.075
14030713,4033417,COLD,81.0,86.4,93.7,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.253,6.947,82859.626,3.859
14030713,4033424,HOT,76.5,85.9,89.1,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.207,12.093,115001.693,5.497
14030713,4033424,COLD,80.9,86.6,93.4,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6671,7.3329,85176.014,3.492
14030714,4033431,HOT,78.5,86.0,91.3,1.9,0.003,0.96,4.68,0.78,0.93,0.108,0.038,9.9514,9.6486,-1616752.5,5.078
14030714,4033433,HOT,79.5,86.9,91.5,1.9,0.003,0.92,4.62,0.91,0.91,0.106,0.04,9.08,9.52,-1603134.3,5.011
14030714,4033435,HOT,78.6,86.2,91.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7227,9.7773,99301.057,5.146
14030714,4033438,HOT,77.7,85.6,90.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.337,10.163,105706.477,5.646
14030714,4033438,HOT,79.6,86.3,92.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8806,8.6194,92476.413,4.537
14030714,4033444,HOT,76.6,85.4,89.7,2.2,0.003,0.95,4.72,0.83,0.93,0.107,0.038,9.879,11.321,-1616635.6,5.146
14030714,4033444,COLD,81.0,86.4,93.7,1.9,0.003,0.92,5.06,0.97,0.96,0.098,0.04,10.153,6.947,-1773112,3.656
14030715,4033457,HOT,78.4,86.8,90.3,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,8.994,10.806,98109.794,6.003
14030715,4033457,COLD,80.2,86.8,92.4,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2092,8.4908,89166.137,4.043
14030716,4033466,HOT,79.9,86.3,92.6,1.9,0.003,0.98,5.0,0.73,0.94,0.095,0.04,9.9665,8.2335,-1743523.7,4.333
14030716,4033466,COLD,81.6,86.9,93.9,2.0,0.003,0.96,4.62,0.76,0.9,0.098,0.039,9.5816,6.8184,-1615630.3,3.409
14030716,4033468,HOT,80.3,86.8,92.5,1.9,0.003,0.98,5.06,0.7,0.94,0.097,0.039,9.4379,8.3621,-1769514.9,4.401
14030716,4033471,HOT,79.7,86.0,92.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.395,8.1048,91664.07,4.503
14030716,4033474,HOT,80.7,86.1,93.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.453,6.947,86347.89,3.656
14030716,4033474,COLD,78.7,85.9,91.6,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.037,9.2627,99796.2,4.631
14030716,4033481,HOT,79.5,86.5,91.9,1.9,0.002,0.0,0.0,0.0,0.0,0.0,0.0,9.5946,9.0054,92831.573,4.74
14030716,4033481,COLD,78.8,86.6,91.0,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.165,10.035,97671.999,5.018
14030717,4033489,HOT,79.4,86.8,91.5,1.7,0.003,0.99,5.02,0.75,0.93,0.097,0.04,9.38,9.52,-1750265.8,5.6
14030717,4033489,COLD,81.2,87.0,93.3,2.0,0.003,0.95,5.08,0.99,0.95,0.096,0.042,9.3384,7.4616,-1782472.6,3.731
14030717,4033492,HOT,79.9,86.3,92.6,1.7,0.004,0.98,4.96,0.69,0.93,0.089,0.043,10.167,8.2335,-1730154.3,4.843
14030717,4030000,COLD,81.0,86.9,93.2,2.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.3098,7.5902,83838.054,3.614
14030717,4033495,HOT,80.6,87.0,92.6,1.7,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.4665,8.2335,83164.924,4.843
14030717,4033499,HOT,78.5,85.5,91.8,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.395,9.0054,102732.744,4.288
14030717,4033499,COLD,79.7,86.4,92.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7806,8.6194,91531.573,4.537
14030717,4033505,HOT,76.1,84.9,89.6,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.679,11.321,117144.467,5.958
14030717,4033505,COLD,80.2,86.4,92.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9238,7.9762,88644.891,4.198
14030718,4033513,HOT,78.3,86.3,90.7,1.7,0.004,1.02,5.26,0.75,0.96,0.095,0.04,9.708,10.292,-1830822.6,6.054
14030718,4033513,COLD,77.0,85.8,89.7,1.9,0.003,0.96,5.16,0.85,0.95,0.1,0.039,9.779,11.321,-1783821.9,5.958
14030718,4033516,HOT,78.6,86.3,91.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7941,9.9059,97797.011,5.827
14030718,4033518,HOT,81.0,87.4,92.7,1.7,0.003,1.0,5.25,0.7,0.96,0.089,0.045,9.0665,8.2335,-1846100.2,4.843
14030718,4033521,HOT,79.3,85.8,92.4,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.438,8.3621,95704.055,4.401
14030718,4033521,COLD,78.2,86.2,90.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.808,10.292,100131.972,6.054
14030718,4033528,HOT,74.5,84.5,88.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.835,12.865,127540.01,7.147
14030718,4033528,COLD,79.1,86.7,91.2,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1227,9.7773,95230.598,4.889
14030719,4033537,HOT,76.8,85.4,90.0,1.8,0.003,0.99,4.94,0.75,0.93,0.095,0.04,10.336,11.064,-1700615.3,6.147
14030719,4033537,COLD,80.3,85.8,93.6,2.1,0.003,0.99,5.19,0.79,0.96,0.092,0.04,10.524,7.0756,-1813087,3.369
14030719,4033539,HOT,79.5,86.1,92.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.009,8.4908,94271.557,4.245
14030719,4033542,HOT,77.7,85.8,90.6,1.8,0.003,0.97,4.96,0.72,0.93,0.101,0.038,10.079,10.421,-1714619.8,5.789
14030719,4033544,HOT,77.6,86.2,90.0,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.336,11.064,105728.163,5.532
14030719,4033544,COLD,79.5,86.1,92.3,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9092,8.4908,94925.3,4.043
14030719,4033550,HOT,77.9,85.3,91.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.58,9.52,106107.083,4.76
14030719,4033550,COLD,78.8,85.2,92.5,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.967,8.2335,101278.56,4.117
14030720,4033559,HOT,76.3,84.2,90.6,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.637,10.163,117878.547,5.349
14030720,4033559,COLD,80.1,86.3,92.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.024,7.9762,89589.732,4.198
14030720,4033566,HOT,80.1,86.7,92.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7092,8.4908,87496.005,4.995
14030720,4033566,COLD,81.0,86.4,93.7,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.253,6.947,82859.626,3.859
14030720,4033571,HOT,78.3,85.8,91.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.051,9.6486,102985.881,4.824
14030720,4033571,COLD,80.6,86.2,93.5,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.096,7.2043,88207.096,3.431
14030721,4033580,HOT,79.8,86.4,92.3,1.9,0.003,0.92,5.53,0.75,0.98,0.112,0.035,9.8092,8.4908,-1938295.4,4.469
14030721,4033580,COLD,79.8,86.1,92.8,2.0,0.003,0.95,5.0,0.66,0.94,0.107,0.036,10.095,8.1048,-1740873.8,4.052
14030721,4030000,COLD,81.3,86.7,93.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.753,6.947,82187.31,3.474
14030721,4033584,HOT,80.4,87.0,92.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3092,8.4908,85315.227,4.717
14030721,4033584,COLD,81.1,86.9,93.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4384,7.4616,82436.031,3.731
14030722,4033589,HOT,79.3,86.8,91.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3514,9.6486,92430.968,5.676
14030722,4033589,COLD,81.4,86.8,93.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.653,6.947,81242.469,3.474
14030722,4033593,HOT,79.5,85.9,92.5,1.6,0.003,0.96,5.56,0.75,0.99,0.098,0.038,10.667,8.2335,-1948036.6,5.146
14030722,4033593,COLD,78.1,85.1,91.8,2.0,0.003,0.95,5.58,0.81,1.0,0.098,0.037,10.895,9.0054,-1941566.4,4.503
14030723,4033601,HOT,79.9,86.1,92.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.124,7.9762,92133.155,3.988
14030723,4033601,COLD,78.8,84.9,92.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.353,7.8475,101868.24,3.924
14030723,4033603,HOT,77.3,84.8,91.2,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.951,9.6486,112233.308,4.595
14030723,4033606,HOT,80.1,86.4,92.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8952,8.1048,89393.171,4.266
14030723,4033609,HOT,78.4,84.9,92.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.238,8.3621,104006.642,4.181
14030723,4033609,COLD,79.1,85.3,92.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.024,7.9762,98183.416,4.198
14030723,4033615,HOT,78.4,86.3,90.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.737,10.163,98438.852,5.978
14030723,4033615,COLD,80.3,85.9,93.5,2.1,0.002,0.0,0.0,0.0,0.0,0.0,0.0,10.396,7.2043,91041.617,3.431
14030724,4033623,HOT,78.4,86.1,91.1,2.0,0.003,0.95,5.69,0.77,1.0,0.103,0.036,9.6941,9.9059,-1986138.3,4.953
14030724,4033623,COLD,79.9,85.4,93.6,1.8,0.003,0.95,5.02,0.79,0.93,0.107,0.037,11.224,7.0756,-1748892.1,3.931
14030724,4033625,HOT,80.0,86.4,92.6,2.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.6665,8.2335,91448.938,3.921
14030724,4033628,HOT,79.0,85.3,92.6,2.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,10.895,8.1048,99585.439,4.052
14030724,4033632,HOT,80.0,86.1,92.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.153,7.8475,91384.875,3.924
14030724,4033632,COLD,81.8,86.4,94.7,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9822,5.9178,81851.537,2.573
14030724,4033638,HOT,80.0,86.7,92.3,1.7,0.002,0.0,0.0,0.0,0.0,0.0,0.0,9.6806,8.6194,88244.286,5.07
14030724,4033638,COLD,79.6,86.1,92.5,2.2,0.002,0.0,0.0,0.0,0.0,0.0,0.0,9.8379,8.3621,95685.482,3.801
14030725,4033646,HOT,76.3,85.0,89.8,1.7,0.003,0.97,5.59,0.67,0.99,0.102,0.035,10.808,11.192,-1936095.4,6.584
14030725,4033646,COLD,80.8,86.8,93.1,1.7,0.003,0.97,5.29,0.82,0.95,0.098,0.039,9.7811,7.7189,-1858101.2,4.541
14030725,4033649,HOT,77.7,85.2,91.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.751,9.6486,107146.461,5.078
14030725,4033651,HOT,80.0,86.2,92.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.224,7.9762,89880.829,4.431
14030725,4033655,HOT,77.5,85.5,90.6,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,10.408,10.292,106544.878,5.718
14030725,4033655,COLD,79.5,86.2,92.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9806,8.6194,93421.254,4.537
14030725,4033660,HOT,78.1,86.1,90.7,1.8,0.002,0.0,0.0,0.0,0.0,0.0,0.0,9.808,10.292,101730.556,5.718
14030725,4033660,COLD,79.8,86.6,92.1,1.9,0.002,0.0,0.0,0.0,0.0,0.0,0.0,9.5519,8.7481,90390.172,4.604
14030726,4033672,HOT,78.4,85.9,91.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.051,9.6486,101387.298,5.078
14030726,4033672,COLD,79.9,86.5,92.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8092,8.4908,90039.429,4.717
14030726,4030000,COLD,81.1,86.7,93.5,1.7,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.9957,7.2043,80867.922,4.238
14030727,4033681,HOT,76.2,85.0,89.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.679,11.321,115545.883,6.289
14030727,4033681,COLD,80.9,86.8,93.2,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4098,7.5902,84782.894,3.614
14030727,4033688,HOT,78.3,86.8,90.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.965,10.935,98858.074,6.075
14030727,4033688,COLD,80.3,86.8,92.5,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2379,8.3621,88417.856,3.982
14030727,4033695,HOT,78.5,85.5,91.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.695,9.0054,100771.515,5.003
14030727,4033695,COLD,81.3,87.7,92.7,1.9,0.004,0.0,0.0,0.0,0.0,0.0,0.0,8.5665,8.2335,78713.246,4.333
14030728,4033698,HOT,79.2,86.7,91.3,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6514,9.6486,91213.603,6.432
14030728,4033703,HOT,74.7,84.9,88.0,1.7,0.003,0.99,5.25,0.61,0.97,0.114,0.036,10.478,13.122,-1801737,7.719
14030728,4033703,COLD,79.7,85.9,92.8,1.9,0.003,0.97,5.61,0.69,1.0,0.105,0.037,10.424,7.9762,-1965063.3,4.198
14030728,4033706,HOT,80.4,86.7,92.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5952,8.1048,86558.65,4.266
14030728,4033708,HOT,75.3,85.4,88.2,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.207,12.993,118678.217,8.662
14030728,4033711,HOT,76.7,84.5,90.8,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,11.465,10.035,114496.722,5.575
14030728,4033711,COLD,79.5,86.4,92.0,2.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.6233,8.8767,93681.876,4.438
14030728,4033717,HOT,76.6,85.4,89.7,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.279,11.321,112621.242,6.289
14030728,4033717,COLD,80.7,87.0,92.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3952,8.1048,83925.106,4.503
14030729,4033727,HOT,78.9,86.7,91.0,1.7,0.003,1.0,5.1,0.68,0.94,0.119,0.035,9.365,10.035,-1776536.3,5.903
14030729,4030000,COLD,79.1,85.9,92.1,1.7,0.004,0.0,0.0,0.0,0.0,0.0,0.0,10.452,8.7481,95696.569,5.146
14030729,4033730,HOT,80.1,87.4,91.6,1.4,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.1087,9.3913,83304.136,6.708
14030729,4033732,HOT,79.4,85.6,92.8,1.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,11.124,7.9762,93588.643,5.317
14030729,4033732,COLD,79.9,85.9,93.0,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.581,7.7189,91218.79,4.288
14030730,4033747,HOT,74.4,84.5,88.0,1.7,0.003,0.93,4.83,0.59,0.91,0.124,0.034,10.907,12.993,-1645453.4,7.643
14030730,4033747,COLD,78.1,86.0,90.8,1.7,0.003,0.93,4.8,1.0,0.92,0.087,0.042,10.037,10.163,-1659952.2,5.978
14030730,4033748,HOT,79.8,87.1,91.6,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3087,9.3913,86792.4,6.261
14030730,4033751,HOT,74.4,84.2,88.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.192,12.608,128877.97,7.004
14030730,4033754,HOT,77.3,85.4,90.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.579,10.421,107584.256,6.13
14030730,4033754,COLD,79.1,86.6,91.3,2.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.1514,9.6486,96080.901,4.595
14030730,4033758,HOT,78.6,86.2,91.2,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9227,9.7773,97993.571,5.751
14030801,4033766,HOT,77.6,86.2,90.0,1.7,0.003,0.93,5.2,0.84,0.96,0.107,0.038,9.636,11.064,-1804227.5,6.508
14030801,4033766,COLD,80.4,87.1,92.3,1.7,0.003,0.93,5.21,0.96,0.96,0.091,0.042,9.2806,8.6194,-1827198.7,5.07
14030801,4033768,HOT,77.7,86.1,90.2,1.7,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.794,10.806,103215.214,6.356
14030801,4033769,HOT,78.0,86.2,90.5,2.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.451,10.549,103589.762,5.275
14030801,4033772,HOT,79.9,85.8,93.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.61,7.5902,92069.093,3.995
14030801,4033772,COLD,79.5,85.6,92.9,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.153,7.8475,92840.362,5.232
14030801,4033778,HOT,74.6,84.7,88.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.607,12.993,126398.609,7.218
14030801,4033778,COLD,79.4,86.0,92.3,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.009,8.4908,95870.14,4.043
14030802,4033785,HOT,79.5,86.6,91.8,1.7,0.003,0.95,5.23,0.97,0.97,0.089,0.044,9.666,9.134,-1827674.5,5.373
14030802,4033785,COLD,82.2,87.7,93.7,1.7,0.003,0.93,4.87,0.84,0.93,0.102,0.039,9.0244,7.0756,-1715384.2,4.162
14030803,4033790,HOT,78.8,86.4,91.2,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.023,9.7773,94142.661,6.984
14030803,4033790,COLD,80.0,85.8,93.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.638,7.4616,91320.812,3.927
14030803,4033791,HOT,79.2,87.3,90.7,1.7,0.004,0.91,4.91,0.98,0.92,0.091,0.042,8.679,10.421,-1710245.3,6.13
14030803,4033791,COLD,81.4,87.6,92.9,1.7,0.004,0.95,5.04,0.78,0.94,0.103,0.041,8.9238,7.9762,-1772432.8,4.692
14030803,4033794,HOT,77.5,85.3,90.9,1.7,0.004,0.0,0.0,0.0,0.0,0.0,0.0,10.765,10.035,107138.975,5.903
14030803,4033796,HOT,78.8,86.3,91.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9514,9.6486,95646.707,6.03
14030803,4033798,HOT,78.7,86.0,91.5,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.309,9.3913,96984.668,5.87
14030803,4033798,COLD,80.5,86.5,93.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8811,7.7189,87058.21,4.063
14030803,4033805,HOT,78.4,86.4,90.7,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.308,10.292,100203.52,5.146
14030803,4033805,COLD,80.3,86.5,92.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9238,7.9762,87046.308,4.431
14030804,4033814,HOT,78.3,87.0,90.0,1.6,0.001,0.0,0.0,0.0,0.0,0.0,0.0,8.908,11.192,97157.468,6.995
14030804,4033814,COLD,82.3,86.7,94.9,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.34,5.6605,73597.998,3.33
14030804,4033823,HOT,78.0,85.4,91.3,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.98,9.52,101893.528,6.347
14030804,4033823,COLD,79.7,86.0,92.7,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.695,8.1048,90557.561,5.403
14030804,4033828,HOT,78.7,85.8,91.7,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.666,9.134,96724.045,6.089
14030804,4033828,COLD,79.6,86.2,92.3,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.209,8.4908,91365.488,4.995
14030805,4033836,HOT,80.7,87.0,92.8,1.4,0.003,0.96,4.9,0.67,0.9,0.121,0.035,9.7952,8.1048,-1716607.7,5.789
14030805,4033836,COLD,79.2,85.6,92.5,1.5,0.003,0.97,5.23,0.65,0.95,0.108,0.035,11.067,8.2335,-1824771.6,5.489
14030805,4033838,HOT,77.7,86.9,89.4,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.864,11.836,100988.991,7.398
14030805,4033841,HOT,77.0,87.0,88.5,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.735,12.865,103868.187,9.189
14030805,4033843,HOT,80.3,86.9,92.4,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7092,8.4908,84298.839,5.661
14030805,4033843,COLD,79.9,86.4,92.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.038,8.3621,89582.246,4.919
14030806,4033850,HOT,79.0,86.3,91.5,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7087,9.3913,96111.375,4.943
14030806,4033850,COLD,80.6,86.9,92.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3952,8.1048,85523.689,4.266
14030807,4033858,HOT,79.9,87.2,91.6,1.6,0.003,0.95,5.49,0.75,0.99,0.118,0.036,9.1087,9.3913,-1927900.5,5.87
14030807,4033858,COLD,77.6,86.0,90.2,1.4,0.003,0.95,5.44,0.69,0.98,0.118,0.034,10.194,10.806,-1893856.9,7.719
14030807,4033860,HOT,79.1,87.1,90.8,1.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.308,10.292,89868.157,7.917
14030807,4033863,HOT,78.9,87.0,90.7,1.4,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.279,10.421,92215.021,7.444
14030807,4033865,HOT,79.8,87.0,91.7,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3373,9.2627,87642.703,5.789
14030807,4033865,COLD,79.7,86.3,92.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.109,8.4908,91275.367,4.995
14030807,4033867,HOT,80.9,87.4,92.6,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3379,8.3621,79027.333,5.973
14030807,4033868,HOT,80.8,86.8,93.1,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8811,7.7189,82262.46,4.824
14030807,4033871,HOT,77.2,86.3,89.5,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,9.293,11.707,107217.239,6.504
14030807,4033871,COLD,81.6,88.0,92.7,1.3,0.004,0.0,0.0,0.0,0.0,0.0,0.0,8.8665,8.2335,71956.268,6.333
14030808,4033879,HOT,80.7,87.2,92.5,1.6,0.005,0.96,4.32,0.56,0.84,0.128,0.035,9.3379,8.3621,-1503733.3,5.226
14030808,4033879,COLD,79.3,86.0,92.2,1.3,0.004,0.98,4.31,0.61,0.84,0.121,0.037,10.781,8.6194,-1490045.3,6.63
14030808,4030000,COLD,80.9,86.7,93.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8384,7.4616,83018.226,4.145
14030808,4030000,COLD,81.6,87.2,93.6,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1957,7.2043,78959.668,3.602
14030808,4033881,HOT,79.2,87.0,91.0,1.8,0.004,0.0,0.0,0.0,0.0,0.0,0.0,8.965,10.035,92585.151,5.575
14030808,4033884,HOT,79.5,87.6,90.8,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.479,10.421,88708.184,6.513
14030808,4033886,HOT,77.3,87.0,88.9,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.621,12.479,103785.552,7.799
14030808,4033886,COLD,80.2,86.4,92.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9238,7.9762,88644.891,4.198
14030808,4033890,HOT,77.3,86.2,89.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.55,11.45,106011.775,6.735
14030808,4033892,HOT,80.2,86.8,92.4,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3092,8.4908,88512.394,4.245
14030808,4033892,COLD,77.6,85.9,90.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.822,10.678,105664.101,5.62
14030809,4033900,HOT,80.5,86.8,92.7,1.9,0.004,0.92,4.4,0.6,0.87,0.128,0.036,9.4952,8.1048,-1528843,4.266
