Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),Coke1030_labels,c (CokeFine),s (CokeFine),s05 (CokeFine),CokeFine_labels,cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),s95_385 (Dolomite),s385_1000 (Dolomite),Dolomite_labels,fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),feo_c (DRI),Dri_labels,cao (Lime),mgo (Lime),s0_95 (Lime),Lime_labels,cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Slag_labels,Duration (EAF),Power On (EAF),Power Off (EAF),Delays (EAF),DRI [t] (EAF),Ele [MW] (EAF),Tapped [t] (EAF),Tapped [kWh/t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),Chemical [MWh] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Tapping Time [Sec] (EAF),EAF_DRI (EAF),HDRI(T) (EAF)
4030394.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,54.42,33.12,1.5,48.5,0.0,1.0,80.93,86.7,93.33,1.87,9.78,7.42,4.03,1.0,90.74,1.2,3.4,1.0,24.0,39.1,18.5,8.9,3.8,0.653,0.178,1.3,1.08,1.48,2.0,69.0,57.0,11.0,6.0,16.01750946,109.3233261,170.5170898,617.7983398,5511.507813,530.7251587,1888.996704,16260.95996,2001.599854,10449.61035,9498.820313,284.0,16017.51465,214.8999939
4030398.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,24.0,39.1,18.5,8.9,3.8,0.653,0.178,1.3,1.08,1.48,2.0,62.0,51.0,11.0,6.0,0.101669997,114.8989563,170.1242981,578.2023926,5308.757813,519.1760254,1741.000122,15683.50977,2003.099854,10364.99316,9047.208008,334.0,101.6702728,230.0
4030400.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,27.9,30.2,21.3,10.8,4.3,0.749,0.178,1.31,1.09,1.51,0.0,65.0,54.0,11.0,6.0,24.87360954,117.845459,173.2618103,613.8428345,5667.96582,548.6863403,1822.892944,16730.08984,2000.399902,10328.70996,9051.899414,277.0,24873.61133,205.3000031
4030403.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,27.9,30.2,21.3,10.8,4.3,0.749,0.178,1.31,1.09,1.51,0.0,67.0,53.0,13.0,8.0,7.208189964,112.6691437,170.503006,586.2803955,6767.180664,677.6264038,1570.998535,20033.21094,2002.699951,10376.30371,9390.30957,479.0,7208.193848,244.8000031
4030408.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,27.9,30.2,21.3,10.8,4.3,0.749,0.178,1.31,1.09,1.51,0.0,60.0,48.0,12.0,7.0,0.0,116.8493195,170.2227478,549.7316284,5795.190918,571.1848145,2211.0,17132.09961,2004.600098,8766.408203,8028.614258,318.0,0.0,231.1999969
4030410.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,19.4,44.8,17.7,8.7,3.7,0.568,0.161,1.1,0.91,1.31,2.0,67.0,49.0,18.0,13.0,0.0,113.1612244,173.7201996,537.2235718,6571.621582,652.494751,2368.036621,19439.86914,2001.200073,8794.698242,7785.314941,279.0,0.0,230.3000031
4030412.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,19.4,44.8,17.7,8.7,3.7,0.568,0.161,1.1,0.91,1.31,2.0,70.0,52.0,17.0,12.0,31.58600044,112.6024246,171.8046875,578.3988647,6830.246094,684.7733765,2270.781982,20222.08008,2008.700073,10047.39746,7798.632324,276.0,31586.0,198.6000061
4030413.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,19.4,44.8,17.7,8.7,3.7,0.568,0.161,1.1,0.91,1.31,2.0,59.0,51.0,8.0,3.0,23.33382988,114.6341248,171.4193878,574.5547485,6990.52832,704.4795532,2385.0,20706.08008,2003.200073,8686.888672,7849.410156,273.0,23333.83008,214.1999969
4030414.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,19.4,44.8,17.7,8.7,3.7,0.568,0.161,1.1,0.91,1.31,2.0,59.0,51.0,8.0,3.0,38.17887878,115.7198181,175.6191254,565.9432983,6640.072754,671.5054321,2287.999512,19674.10938,2006.199951,8470.295898,7801.185059,258.0,38178.88281,194.1999969
4030415.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48,2.0,58.0,50.0,8.0,3.0,46.35795975,116.5783768,173.9207764,565.6552124,6618.800293,667.9135132,2408.653076,19607.33984,2005.5,8713.188477,7705.587402,273.0,46357.96484,189.1000061
4030416.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48,2.0,58.0,50.0,8.0,3.0,22.87464905,115.8006973,173.6146088,559.352417,6430.455078,647.5184326,2113.0,19045.7793,2004.899902,8638.294922,7866.70166,249.0,22874.64844,214.3000031
4030417.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48,2.0,61.0,53.0,8.0,3.0,47.56145096,113.4721985,172.7150574,584.9042969,6484.458008,654.2774048,2061.987793,19209.16016,2002.700073,8993.081055,8086.099609,275.0,47561.44531,189.3000946
4030418.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48,2.0,61.0,51.0,10.0,5.0,39.81600189,113.8659744,172.268692,562.5665283,6313.619141,629.68927,2116.995605,18683.96094,2002.500122,8864.999023,7802.680176,318.0,39816.0,196.2001038
4030419.0,80.75,1.45,2.0,1.0,87.26,1.09,2.1,1.0,53.8,32.35,1.0,49.0,0.0,1.0,80.73,86.87,92.93,1.83,9.54,7.89,4.32,1.0,90.55,1.2,2.0,1.0,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48,2.0,67.0,49.0,18.0,13.0,38.24071121,114.8506241,172.7500763,548.3057861,6697.075195,658.8540649,2113.994629,19795.11914,2000.900024,8185.373535,7211.007813,266.0,38240.71094,181.3000031
4030422.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,24.2,38.5,18.7,9.1,3.8,0.672,0.174,1.29,1.08,1.48,2.0,53.0,45.0,7.0,2.0,0.0,113.3471756,170.8811188,507.0637512,6068.254883,604.5963135,2010.888916,17956.24023,2004.000122,8511.686523,7428.290039,258.0,0.0,230.3000031
4030423.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,20.8,38.6,20.6,10.1,4.2,0.612,0.167,1.01,0.84,1.25,2.0,53.0,45.0,7.0,2.0,0.0,113.4747543,170.3016663,504.9196167,5987.402832,599.3822021,2035.997314,17724.38086,2002.699951,8514.111328,7590.907227,271.0,0.0,230.1999969
4030424.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,20.8,38.6,20.6,10.1,4.2,0.612,0.167,1.01,0.84,1.25,2.0,63.0,54.0,9.0,4.0,50.20317841,114.5664749,173.098053,603.5784912,6802.180176,677.4002075,2154.18457,20127.13086,2003.0,9253.808594,8332.012695,244.0,50203.17578,199.8000031
4030427.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,22.0,39.1,19.7,9.4,4.1,0.631,0.175,1.12,0.92,1.32,2.0,58.0,50.0,7.0,2.0,35.47483826,115.2289734,171.2188873,567.9306641,6780.632813,676.2506714,2564.0,20065.96094,2006.099976,8697.407227,7777.020508,282.0,35474.84375,194.3999939
4030428.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,22.0,39.1,19.7,9.4,4.1,0.631,0.175,1.12,0.92,1.32,2.0,68.0,50.0,18.0,13.0,39.64068985,115.8194504,174.6160126,556.7874146,6642.780762,653.84729,1874.0,19635.50977,2005.899902,8709.179688,7821.206055,264.0,39640.69141,195.6000977
4030429.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,22.0,39.1,19.7,9.4,4.1,0.631,0.175,1.12,0.92,1.32,2.0,56.0,48.0,7.0,2.0,36.62493134,119.5546875,174.9189453,556.09198,6472.254883,645.7254639,2561.666504,19153.9707,2002.099854,8897.085938,7724.203125,248.0,36624.93359,199.8000031
4030431.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,22.0,39.1,19.7,9.4,4.1,0.631,0.175,1.12,0.92,1.32,2.0,55.0,47.0,7.0,2.0,37.66030121,117.9615326,174.8197174,538.6842041,6485.580566,650.5993042,2105.001221,19202.61914,2001.700073,8841.287109,7789.394043,257.0,37660.29688,193.5
4030432.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,25.3,31.6,23.0,9.8,4.9,0.705,0.187,1.1,0.91,1.26,3.0,55.0,48.0,7.0,2.0,28.76548958,118.1616364,174.721817,543.0939331,6555.527344,658.7127075,2932.887695,19412.57031,2004.299927,8222.390625,7423.891113,245.0,28765.48633,203.1999969
4030433.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,25.3,31.6,23.0,9.8,4.9,0.705,0.187,1.1,0.91,1.26,3.0,55.0,47.0,8.0,2.0,27.62447929,117.3205032,173.4225311,533.684082,6629.382324,668.8806152,2633.886963,19638.42969,2003.699707,8463.677734,7723.697266,245.0,27624.48242,202.6000061
4030435.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,23.1,37.3,20.8,8.9,4.5,0.616,0.178,1.11,0.91,1.26,2.0,54.0,47.0,7.0,2.0,30.49950981,119.1537323,172.4138947,542.890564,6655.193848,672.8912964,2755.997314,19718.53906,2005.599854,8389.087891,7866.094238,250.0,30499.50977,200.1999969
4030436.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,23.1,37.3,20.8,8.9,4.5,0.616,0.178,1.11,0.91,1.26,2.0,54.0,46.0,7.0,2.0,29.26324081,119.3529663,173.8697968,537.1473389,6368.333008,652.2522583,2374.99585,18890.35938,2000.799927,7937.093262,8352.205078,231.0,29263.23828,201.1999969
4030437.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,23.1,37.3,20.8,8.9,4.5,0.616,0.178,1.11,0.91,1.26,2.0,56.0,48.0,8.0,3.0,34.18645096,121.4931946,174.3488464,558.4395752,6813.834473,691.3552246,2799.99585,20194.90039,2000.199951,8819.292969,7940.710938,267.0,34186.45313,206.1999969
4030438.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,23.1,37.3,20.8,8.9,4.5,0.616,0.178,1.11,0.91,1.26,2.0,58.0,50.0,7.0,2.0,25.1177597,116.2520523,174.5435181,563.3544312,6655.885742,670.8630981,2703.0,19715.13086,2000.599976,8871.302734,8350.120117,252.0,25117.76367,219.1000977
4030439.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,17.8,48.9,16.8,7.7,3.5,0.556,0.145,1.06,0.88,1.26,2.0,60.0,49.0,11.0,6.0,34.00127029,121.3174438,170.2133484,589.1963501,6838.588867,687.4794922,2877.666748,20251.64063,2003.5,9176.703125,7827.100586,298.0,34001.26953,214.3999939
4030440.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,19.8,45.3,18.1,7.6,3.9,0.611,0.152,1.09,0.9,1.25,2.0,49.0,41.0,8.0,3.0,0.738399982,121.4277649,170.9958344,486.6302795,5512.45752,551.9874878,2110.888428,16318.7998,2003.399902,9219.0,7855.612305,279.0,738.401123,226.9001007
4030441.0,80.75,1.45,2.0,1.0,79.3,1.0,3.5,1.0,53.7,32.7,1.5,48.5,0.0,1.0,80.97,87.5,92.53,1.63,8.99,8.4,5.2,0.0,90.67,1.2,2.33,1.0,19.8,45.3,18.1,7.6,3.9,0.611,0.152,1.09,0.9,1.25,2.0,53.0,45.0,8.0,3.0,0.084339999,122.0467453,170.5054474,539.2313232,6134.63623,616.7785034,2354.0,18167.14063,2005.200073,8927.493164,7812.510742,275.0,84.33528137,245.4001007
4030445.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,19.8,45.3,18.1,7.6,3.9,0.611,0.152,1.09,0.9,1.25,2.0,64.0,56.0,7.0,2.0,50.50136948,121.896431,174.9907074,656.5341797,7334.967285,732.3476563,3264.99585,21708.50977,2005.400146,10570.71875,8690.517578,208.0,50501.37109,231.2998962
4030446.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,19.2,46.5,17.1,8.3,3.7,0.614,0.156,1.12,0.92,1.32,2.0,57.0,51.0,6.0,1.0,66.70953369,121.4895325,170.6793671,605.8207397,6972.447266,701.8574829,3040.975342,20650.43945,2004.299927,9267.115234,8243.21875,207.0,66709.53125,183.5
4030447.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,19.2,46.3,17.4,8.3,3.6,0.612,0.151,1.1,0.91,1.31,2.0,62.0,54.0,7.0,2.0,72.42765045,118.8129349,180.4519043,596.7835693,7119.475098,711.6216431,3019.99585,21072.80078,2003.699951,9145.689453,7582.085938,257.0,72427.64844,179.3999939
4030448.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,19.2,46.3,17.4,8.3,3.6,0.612,0.151,1.1,0.91,1.31,2.0,62.0,53.0,9.0,4.0,60.57542038,120.6567841,173.0478668,618.8050537,6822.297852,677.4923096,2785.777832,20181.68945,2001.299927,9786.410156,8369.918945,210.0,60575.42188,190.6000977
4030450.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,20.4,46.5,16.2,8.3,3.3,0.658,0.16,1.26,1.05,1.47,2.0,54.0,48.0,6.0,1.0,39.42850876,120.5622406,170.7711182,566.1625977,6752.995117,663.5397949,2221.987305,19958.28906,2002.599976,9298.005859,8142.707031,211.0,39428.51172,201.1999054
4030451.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,20.4,46.5,16.2,8.3,3.3,0.658,0.16,1.26,1.05,1.47,2.0,59.0,50.0,8.0,3.0,39.19594955,119.0176468,172.9642792,580.4933472,6273.604004,627.4788208,2258.987793,18570.16992,2007.199951,8768.30957,7621.817871,216.0,39195.94531,201.8999939
4030452.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,20.4,46.5,16.2,8.3,3.3,0.658,0.16,1.26,1.05,1.47,2.0,52.0,45.0,7.0,2.0,31.09189987,119.8835526,176.6872101,509.2573853,6089.399414,609.5374756,2434.999512,18026.17969,2000.799927,7574.992188,7171.806152,218.0,31091.89648,194.8000031
4030453.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,20.4,46.5,16.2,8.3,3.3,0.658,0.16,1.26,1.05,1.47,2.0,70.0,52.0,17.0,12.0,20.25087929,116.091774,171.7340546,594.6899414,7153.04834,706.5830688,2783.987305,21150.33984,2002.600098,9348.59082,8478.435547,242.0,20250.875,228.6999969
4030454.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,20.4,46.5,16.2,8.3,3.3,0.658,0.16,1.26,1.05,1.47,2.0,58.0,51.0,6.0,1.0,30.51893997,115.6582184,174.6917267,566.4379883,7244.762207,725.5645752,3011.0,21447.33008,2002.300049,9282.100586,8218.506836,208.0,30518.94336,219.3999939
4030455.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.7,41.3,19.0,8.5,4.2,0.574,0.169,1.14,0.94,1.3,2.0,58.0,47.0,11.0,6.0,29.75486946,115.7041626,175.692688,518.2501221,6477.130859,645.9594727,2602.999512,19167.75,2003.199951,8384.685547,7339.297363,253.0,29754.86719,199.5
4030456.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.7,41.3,19.0,8.5,4.2,0.574,0.169,1.14,0.94,1.3,2.0,55.0,48.0,7.0,2.0,29.93684959,116.6276245,175.4869385,533.8908081,6441.063965,644.008728,2868.950195,19065.30078,2000.500122,8522.893555,7448.981934,216.0,29936.85352,199.8999939
4030457.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.7,41.3,19.0,8.5,4.2,0.574,0.169,1.14,0.94,1.3,2.0,54.0,47.0,7.0,2.0,22.07189941,117.663826,173.6572876,531.1344604,6474.513184,649.1075439,2746.962891,19168.85938,2002.500122,8329.385742,7807.314453,226.0,22071.90234,209.3999939
4030458.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.7,41.3,19.0,8.5,4.2,0.574,0.169,1.14,0.94,1.3,2.0,55.0,48.0,7.0,2.0,29.23942947,117.1979523,171.2874146,550.7955933,6531.63623,654.3233643,2593.995605,19336.66016,2006.5,8790.701172,7620.112305,225.0,29239.42578,201.6000061
4030460.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.0,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23,2.0,55.0,48.0,7.0,2.0,26.63356018,117.8243027,174.598587,540.6135254,6073.789551,625.9071655,2508.99585,18026.58984,2002.499878,9084.101563,7874.813965,241.0,26633.5625,202.0
4030462.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.0,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23,2.0,56.0,49.0,6.0,1.0,23.84487915,117.8652954,170.8934021,569.3862305,6442.901367,667.0835571,2541.664795,19130.25,2001.199951,8389.601563,7543.214844,210.0,23844.87695,205.3000031
4030463.0,80.75,1.45,2.0,1.0,80.2,1.1,3.0,1.0,54.55,32.95,3.5,96.5,0.0,0.0,78.73,85.97,91.57,1.47,10.49,9.31,6.49,1.0,90.3,1.2,3.0,1.0,21.0,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23,2.0,66.0,50.0,15.0,10.0,26.80908012,117.0810013,172.4845734,575.6526489,6984.033203,711.0092773,2475.962891,20705.50977,2000.400146,8638.607422,7785.515625,223.0,26809.08008,202.1000061
4030489.0,80.3,1.4,1.5,1.0,85.52,1.04,2.6,1.0,54.52,32.92,1.75,48.25,0.0,1.0,80.2,86.75,92.45,1.6,9.77,8.43,5.38,1.0,90.93,1.2,2.57,1.0,21.0,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23,2.0,48.0,41.0,7.0,2.0,0.0,117.9743195,170.0,475.9454041,5742.140137,652.9277344,2007.629272,17201.39063,2002.900146,7105.70166,6041.003906,194.0,0.0,200.5200958
4030498.0,81.0,1.4,1.0,1.0,80.46,0.92,2.62,1.0,54.72,32.9,1.17,32.17,0.0,1.0,78.9,85.65,92.1,1.75,10.67,8.68,4.99,1.0,91.15,1.2,2.33,1.0,21.0,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23,2.0,62.0,52.0,10.0,5.0,179.7576141,119.9361725,170.0886993,615.2337646,5463.802246,590.0525513,1707.887573,16286.40039,2006.600098,8909.599609,5772.816895,203.0,179757.6094,0.0
4030505.0,80.1,1.45,3.0,1.0,80.1,1.45,2.0,1.0,54.78,33.0,1.75,48.25,0.0,1.0,79.1,86.1,91.9,2.15,9.74,9.01,4.19,1.0,90.88,1.2,3.75,1.0,21.0,39.6,20.1,9.3,4.5,0.587,0.182,1.04,0.85,1.23,2.0,57.0,49.0,8.0,3.0,18.62665939,111.8337479,175.7836151,525.9263306,6246.517578,620.9381104,2599.998535,18480.0293,2006.199951,7924.801758,7754.020996,312.0,18626.65625,181.0800018
4030527.0,80.4,1.4,1.0,1.0,80.4,1.4,2.0,1.0,54.78,33.0,1.75,48.25,0.0,1.0,79.0,86.7,91.15,1.55,9.54,9.91,7.35,1.0,90.88,1.2,3.75,1.0,20.3,42.7,18.6,9.1,4.0,0.576,0.165,1.09,0.9,1.3,2.0,65.0,54.0,11.0,6.0,22.77963066,114.8722534,170.1820221,614.0592041,6071.723145,589.0458984,2194.0,17925.16992,2002.199951,8689.404297,8471.72168,267.0,22779.63086,255.6900024
4030617.0,80.1,1.4,2.0,1.0,86.36,1.05,2.27,1.0,54.78,33.0,1.75,48.25,0.0,1.0,80.1,87.8,91.2,1.3,8.69,9.91,7.62,0.0,90.88,1.2,3.75,1.0,20.3,42.7,18.6,9.1,4.0,0.576,0.165,1.09,0.9,1.3,2.0,61.0,41.0,19.0,14.0,0.0,107.7173538,170.9209442,437.1257935,4658.60498,448.840332,1598.986328,13745.21973,1004.0,8577.597656,9004.201172,337.0,0.0,271.6199951
4030619.0,80.1,1.4,2.0,1.0,86.36,1.05,2.27,1.0,54.78,33.0,1.75,48.25,0.0,1.0,80.1,87.8,91.2,1.3,8.69,9.91,7.62,0.0,90.88,1.2,3.75,1.0,20.3,42.7,18.6,9.1,4.0,0.576,0.165,1.09,0.9,1.3,2.0,51.0,42.0,8.0,3.0,0.0,110.8036804,171.0025177,458.4353333,5255.73584,513.451355,1715.0,15525.45996,1001.299927,7155.486816,9001.888672,321.0,0.0,180.7200012
4030620.0,80.1,1.4,2.0,1.0,86.36,1.05,2.27,1.0,54.78,33.0,1.75,48.25,0.0,1.0,80.1,87.8,91.2,1.3,8.69,9.91,7.62,0.0,90.88,1.2,3.75,1.0,20.3,42.7,18.6,9.1,4.0,0.576,0.165,1.09,0.9,1.3,2.0,54.0,45.0,9.0,4.0,0.0,109.8930817,172.5047607,480.6141663,5146.586914,511.8876953,1975.998657,15226.69043,1002.999878,7490.47998,9141.088867,356.0,0.0,191.3399963
