sample_no,sampling_d,tar,c,s,humidity,ash,s05,s05_335,s335,factory,trailer,time_1,location
COKE01-294,,14010921,81,1.7,0,0,2,92,6,AHOORA,498Ú37,12/30/99,
COKE01-295,,14010921,79.7,1.7,0,0,3,92,5,AHOORA,971Ú55,12/30/99,
COKE01-306,,14010922,81.7,1.7,0,0,3,92,5,AHOORA,747Ú69,12/30/99,
COKE01-327,,14010926,83.7,1.8,0,0,7,90,3,AMATIS,171Ú83,12/30/99,
COKE01-329,,14010927,82.5,1,0,0,6,92,2,AHOORA,714Ú35,12/30/99,
COKE01-338,,14010928,84.3,1.6,0,0,7,91,2,AHOORA,695Ú33,12/30/99,
COKE01-339,,14010928,81.5,1.2,0,0,6,91,3,AHOORA,714Ú35,12/30/99,
COKE01-347,,14010929,84.4,1.7,0,0,3,92,5,AMATIS,471Ú25,12/30/99,
COKE01-348,,14010930,82.1,1.7,0,0,2,93,5,AMATIS,739Ú19,12/30/99,
COKE01-351,,14011001,82.2,1.6,0,0,15,85,0,AMATIS,971Ú55,12/30/99,
COKE01-358,,14011004,80.5,1.6,0,0,2,97,1,AHOORA,455Ú17,12/30/99,
COKE01-359,,14011004,82.1,1.5,0,0,3,96,1,AHOORA,714Ú23,12/30/99,
COKE01-363,,14011005,81.4,1.6,0,0,1,94,5,AMATIS,971Ú83,12/30/99,
COKE01-375,,14011007,83.4,1.5,0,0,5,92,3,AMATIS,971Ú83,12/30/99,
COKE01-378,,14011008,82.7,1.6,0,0,4,93,3,AHOORA,276Ú76,12/30/99,
COKE01-397,,14011011,84.1,1.5,0,0,4,93,3,AMATIS,865Ú71,12/30/99,
COKE01-398,,14011011,84.5,1.5,0,0,2,97,1,AHOORA,471Ú54,12/30/99,
COKE01-400,,14011012,85.1,1.4,0,0,3,95,2,AMATIS,922Ú53,12/30/99,
COKE01-401,,14011012,84.5,1.4,0,0,3,95,2,AHOORA,971Ú83,12/30/99,
COKE01-405,,14011013,81.2,1.6,0,0,2,96,2,AMATIS,971Ú55,12/30/99,
COKE01-413,,14011014,83.8,1.6,0,0,3,96,1,AMATIS,971Ú83,12/30/99,
Gra01-180,,14011105,93.3,0.7,0,0,4,70,26,AZAR PALAYSH,427Ú97,12/30/99,
Gra01-181,,14011108,93.5,0.7,0,0,2,92,6,AZAR PALAYSH,492Ú11,12/30/99,
Gra01-182,,14011110,90.1,0.7,0,0,3,90,7,AZAR PALAYSH,492Ú11,12/30/99,
COKE01-424,,14011017,81.8,1.7,0,0,5,93,2,AMATIS,732Ú37,12/30/99,
COKE01-425,,14011017,81.4,1.7,0,0,6,92,2,AHOORA,971Ú55,12/30/99,
COKE01-433,,14011018,81,1.7,0,0,6,93,1,AHOORA,898Ú54,12/30/99,
COKE01-442,,14011024,80.8,1.7,0,0,4,91,5,AHOORA,471Ú25,12/30/99,
COKE01-443,,14011024,81.3,1.7,0,0,3,92,5,AHOORA,455Ú17,12/30/99,
COKE01-444,,14011024,81.1,1.7,0,0,3,92,5,AMATIS,839Ú13,12/30/99,
COKE01-445,,14011025,81.3,1.7,0,0,7,91,2,AHOORA,829Ú28,12/30/99,
COKE01-446,,14011025,82.3,1.6,0,0,5,92,3,AMATIS,284Ú29,12/30/99,
COKE01-452,,14011026,82.9,1.7,0,0,7,91,2,AHOORA,142Ú97,12/30/99,
COKE01-453,,14011026,82.2,1.7,0,0,6,92,2,AHOORA,825Ú32,12/30/99,
COKE01-454,,14011026,81.4,1.7,0,0,7,91,2,AMATIS,672Ú27,12/30/99,
COKE01-455,,14011027,81.6,1.7,0,0,4,94,2,AMATIS,341Ú19,12/30/99,
COKE01-472,,14011106,80.9,2,0,0,4,91,5,AHOORA,612Ú26,12/30/99,
COKE01-473,,14011106,81.3,2,0,0,5,91,4,AHOORA,244Ú18,12/30/99,
COKE01-474,,14011106,82.2,2,0,0,7,92,1,AMATIS,437Ú26,12/30/99,
COKE01-478,,14011110,80.7,1.3,0,0,3,93,4,AHOORA,971Ú83,12/30/99,
COKE01-480,,14011112,82.8,1.7,0,0,6,92,2,AMATIS,471Ú25,12/30/99,
COKE01-479,,14011111,81.7,1.5,0,0,6,90,4,AMATIS,898Ú54,12/30/99,
COKE01-480,,14011111,82.3,1.7,0,0,6,91,3,AHOORA,495Ú22,12/30/99,
COKE01-482,,14011112,82.8,1.7,0,0,6,92,2,AMATIS,471Ú25,,
COKE01-484,,14011116,82.4,1.7,0,0,5,92,3,AHOORA,898Ú54,12/30/99,
COKE01-485,,14011118,80.4,1.7,0,0,4,92,4,AMATIS,471Ú35,12/30/99,
COKE01-486,,14011123,80.3,1.4,0,0,4,95,1,AHOORA,516Ú37,12/30/99,
COKE01-487,,14011124,80.1,1.5,0,0,3,96,1,AMATIS,738Ú75,12/30/99,
COKE01-488,,14011124,80.5,1.5,0,0,3,96,1,AMATIS,523Ú17,12/30/99,
COKE01-489,,14011124,80.9,0.9,0,0,4,95,1,AHOORA,843Ú53,12/30/99,
COKE01-490,,14011124,80.3,1.5,0,0,5,94,1,AHOORA,471Ú25,12/30/99,
COKE01-491,,14011126,84.7,0.8,0,0,3,91,6,AHOORA,843Ú53,12/30/99,
COKE01-492,,14011126,80.8,1.1,0,0,2,91,7,AHOORA,546Ú15,12/30/99,
COKE01-493,,14011126,76.5,1.6,0,0,4,89,7,AMATIS,471Ú25,12/30/99,
COKE01-494,,14011126,77.4,1.6,0,0,4,90,6,AMATIS,469Ú24,12/30/99,
COKE01-495,,14011130,77.2,1.1,0,0,3,93,4,AHOORA,611Ú68,12/30/99,
COKE01-496,,14011130,75.9,1.1,0,0,4,91,5,AHOORA,813Ú53,12/30/99,
COKE01-497,,14011130,80.1,1.5,0,0,4,94,2,AMATIS,738Ú75,12/30/99,
COKE01-498,,14011201,80.9,1.5,0,0,3,96,1,AMATIS,733Ú37,12/30/99,
COKE01-499,,14011201,80.3,1.5,0,0,3,96,1,AMATIS,971Ú83,12/30/99,
COKE01-500,,14011201,81,1.1,0,0,3,94,3,AHOORA,112Ú46,12/30/99,
COKE01-501,,14011202,80.1,1.4,0,0,4,95,1,AMATIS,475Ú26,12/30/99,
COKE01-502,,14011202,79.7,1.4,0,0,3,96,1,AMATIS,471Ú25,12/30/99,
COKE01-503,,14011203,80.6,1.4,0,0,3,96,1,AHOORA,649Ú14,12/30/99,
COKE01-504,,14011206,78.7,1.4,0,0,4,95,1,AHOORA,738Ú75,12/30/99,
COKE01-505,,14011208,82.1,1.6,0,0,4,95,1,AHOORA,333Ú25,12/30/99,
COKE01-506,,14011208,81.7,1.6,0,0,4,95,1,AHOORA,666Ú97,12/30/99,
COKE01-507,,14011208,80.9,1.6,0,0,5,94,1,AHOORA,732Ú37,12/30/99,
COKE01-508,,14011209,81.8,1.5,0,0,3,96,1,AHOORA,471Ú25,12/30/99,
COKE01-509,,14011210,82,1.5,0,0,3,96,1,AHOORA,471Ú25,12/30/99,
COKE01-510,,14011211,82.8,1.6,0,0,4,95,1,AHOORA,738Ú75,12/30/99,
COKE01-511,,14011214,84,1.3,0,0,6,93,1,AHOORA,471Ú25,12/30/99,
COKE01-512,,14011214,82.6,1.3,0,0,6,91,3,AMATIS,728Ú75,12/30/99,
COKE01-513,,14011215,82.5,1.4,0,0,6,91,3,AMATIS,471Ú25,12/30/99,
COKE01-514,,14011215,81.2,1.5,0,0,6,92,2,AMATIS,738Ú75,12/30/99,
COKE01-515,,14011216,82.1,1.5,0,0,5,93,2,AHOORA,471Ú25,12/30/99,
COKE01-516,,14011216,81.8,1.1,0,0,6,93,1,AHOORA,244Ú36,12/30/99,
COKE01-517,,14011217,85.6,1.4,0,0,5,94,1,AHOORA,471Ú25,12/30/99,
COKE01-518,,14011217,85.5,1.3,0,0,4,94,2,AMATIS,783Ú75,12/30/99,
COKE01-519,,14011221,82.1,1.4,0,0,4,95,1,AHOORA,141Ú16,12/30/99,
COKE01-520,,14011221,83,1.5,0,0,5,94,1,AHOORA,516Ú37,12/30/99,
COKE01-521,,14011222,81.2,1.5,0,0,5,94,1,AMATIS,333Ú25,12/30/99,
COKE01-522,,14011222,80.7,1.6,0,0,4,95,1,AMATIS,957Ú29,12/30/99,
COKE01-523,,14011223,78.8,2,0,0,6,93,1,AMATIS,471Ú25,12/30/99,
COKE01-524,,14011223,78.9,1.8,0,0,5,94,1,AMATIS,738Ú75,12/30/99,
COKE01-538,,14011227,83.4,1.7,0,0,3,96,1,AMATIS,333Ú25,12/30/99,
COKE02-122,,14020117,82.5,1.6,0,0,4,95,1,AMATIS,738Ú75,12/30/99,
COKE02-123,,14020119,83.1,1.6,0,0,3,96,1,AMATIS,738Ú76,12/30/99,
COKE02-124,,14020119,83.4,1.6,0,0,3,96,1,AMATIS,471Ú25,12/30/99,
COKE02-125,,14020119,83.2,1.7,0,0,4,94,2,AMATIS,497Ú33,12/30/99,
COKE02-126,,14020119,83.3,1.7,0,0,4,95,1,AMATIS,374Ú51,12/30/99,
COKE02-127,,14020120,83.4,1.4,0,0,4,95,1,AMATIS,971Ú55,12/30/99,
COKE02-128,,14020120,83.1,1.4,0,0,3,96,1,AMATIS,932Ú37,12/30/99,
COKE02-129,,14020120,80.8,1.1,0,0,3,96,1,DAMGHAN,834Ú34,12/30/99,
COKE02-134,,14020121,84.6,1.2,0,0,5,94,1,AMATIS,695Ú32,12/30/99,
COKE02-140,,14020124,82.1,1,0,0,4,92,4,DAMGHAN,296Ú31,12/30/99,
COKE02-141,,14020124,82,1,0,0,3,93,4,DAMGHAN,834Ú34,12/30/99,
COKE02-147,,14020127,82,1.1,0,0,2,94,4,DAMGHAN,296Ú31,12/30/99,
COKE02-148,,14020127,82.2,1.1,0,0,4,93,3,DAMGHAN,834Ú34,12/30/99,
COKE02-149,,14020130,81.6,1.2,0,0,3,93,4,DAMGHAN,296Ú31,12/30/99,
COKE02-150,,14020130,80.8,1.1,0,0,3,94,3,DAMGHAN,834Ú34,12/30/99,
COKE02-151,,14020131,82.1,1.1,0,0,3,93,4,DAMGHAN,293Ú36,12/30/99,
Gra02-1,,14020121,91.7,0.8,0,0,2,95,3,AZARAN PALAYESH,492Ú78,12/30/99,
Gra02-2,,14020122,94.4,0.8,0,0,1,95,4,AZARAN PALAYESH,556Ú54,12/30/99,
Gra02-3,,14020124,95.2,0.8,0,0,4,96,0,AZARAN PALAYESH,492Ú11,12/30/99,
Gra02-4,,14020127,92.7,0.8,0,0,2,95,3,AZARAN PALAYESH,492Ú12,12/30/99,
COKE02-152,,14020202,81,1,0,0,3,93,4,DAMGHAN,834Ú34,12/30/99,
COKE02-153,,14020203,80.8,1.1,0,0,3,94,3,DAMGHAN,296Ú31,12/30/99,
COKE02-154,,14020203,82.4,1.1,0,0,3,93,4,DAMGHAN,287Ú41,12/30/99,
COKE02-155,,14020204,81.3,1,0,0,3,94,3,DAMGHAN,483Ú54,12/30/99,
COKE02-156,,14020204,81,1.1,0,0,3,93,4,DAMGHAN,262Ú62,12/30/99,
COKE02-157,,14020204,81.2,1.1,0,0,3,94,3,DAMGHAN,548Ú84,12/30/99,
COKE02-158,,14020204,81.6,1.1,0,0,3,93,4,DAMGHAN,595Ú94,12/30/99,
COKE02-159,,14020205,80.9,1.1,0,0,2,95,3,DAMGHAN,293Ú36,12/30/99,
Gra02-5,,14020307,97.5,0.4,0,0,1,98,1,Kavosh Joosh,667Ú37,12/30/99,
Gra02-6,,14020307,96.7,0.5,0,0,1,98,1,Kavosh Joosh,352Ú52,12/30/99,
Gra02-7,,14020307,98,0.4,0,0,1,99,0,Kavosh Joosh,331Ú98,12/30/99,
Gra02-8,,14020307,96.7,0.4,0,0,1,99,0,Kavosh Joosh,226Ú22,12/30/99,
Gra02-9,,14020307,97.5,0.5,0,0,1,99,0,Kavosh Joosh,245Ú92,12/30/99,
Gra02-10,,14020307,97.3,0.4,0,0,1,98,1,Kavosh Joosh,862Ú68,12/30/99,
Gra02-11,,14020307,97.4,0.4,0,0,1,98,1,Kavosh Joosh,225Ú76,12/30/99,
Gra02-12,,14020307,97.3,0.4,0,0,1,98,1,Kavosh Joosh,297Ú76,12/30/99,
Gra02-13,,14020310,97.5,0.4,0,0,1,99,0,Kavosh Joosh,549Ú22,12/30/99,
Gra02-14,,14020310,97.8,0.4,0,0,1,98,1,Kavosh Joosh,944Ú84,12/30/99,
Gra02-15,,14020310,96.9,0.4,0,0,1,98,1,Kavosh Joosh,746Ú81,12/30/99,
Gra02-16,,14020310,97.5,0.4,0,0,1,98,1,Kavosh Joosh,896Ú26,12/30/99,
Gra02-17,,14020310,97,0.5,0,0,1,99,0,Kavosh Joosh,536Ú25,12/30/99,
Gra02-18,,14020310,97.3,0.5,0,0,1,98,1,Kavosh Joosh,443Ú99,12/30/99,
Gra02-19,,14020322,97.1,0.6,0,0,2,98,0,Kavosh Joosh,495Ú74,12/30/99,
Gra02-20,,14020322,97.6,0.5,0,0,1,98,1,Kavosh Joosh,747Ú87,12/30/99,
Gra02-21,,14020322,97.4,0.6,0,0,1,99,0,Kavosh Joosh,431Ú69,12/30/99,
Gra02-22,,14020322,97.3,0.6,0,0,2,98,0,Kavosh Joosh,563Ú67,12/30/99,
Gra02-23,,14020324,97.6,0.6,0,0,2,98,0,Kavosh Joosh,874Ú29,12/30/99,
Gra02-24,,14020329,97,0.5,0,0,2,98,0,Kavosh Joosh,219Ú98,12/30/99,
Gra02-25,,14020329,97.2,0.54,0,0,2,98,0,Kavosh Joosh,356Ú93,12/30/99,
Gra02-26,,14020330,96.8,0.5,0,0,1,98,1,Kavosh Joosh,255Ú68,12/30/99,
Gra02-27,,14020411,97.1,0.6,0,0,1,99,0,Kavosh Joosh,649Ú29,12/30/99,
Gra02-28,,14020416,96.8,0.6,0,0,1,99,0,Kavosh Joosh,379Ú65,12/30/99,
Gra02-29,,14020416,96.6,0.6,0,0,2,98,0,Kavosh Joosh,974Ú62,12/30/99,
Gra02-30,,14020418,97.7,0.6,0,0,1,99,0,Kavosh Joosh,151Ú58,12/30/99,
Gra02-31,,14020418,97.6,0.6,0,0,2,98,0,Kavosh Joosh,641Ú29,12/30/99,
Gra02-32,,14020418,97.5,0.6,0,0,1,99,0,Kavosh Joosh,649Ú29,12/30/99,
Gra02-33,,14020418,97.2,0.6,0,0,2,98,0,Kavosh Joosh,632Ú17,12/30/99,
COKE02-160,,14020206,80.3,1,0,0,4,95,1,DAMGHAN,878Ú47,12/30/99,
COKE02-161,,14020206,80.1,1.1,0,0,4,96,0,DAMGHAN,296Ú31,12/30/99,
COKE02-162,,14020206,79,1.1,0,0,3,93,4,DAMGHAN,834Ú34,12/30/99,
COKE02-169,,14020209,81.2,1,0,0,3,93,4,DAMGHAN,293Ú36,12/30/99,
COKE02-170,,14020209,80.5,1.1,0,0,3,92,5,DAMGHAN,878Ú47,12/30/99,
COKE02-177,,14020210,81.2,1,0,0,3,93,4,DAMGHAN,718Ú18,12/30/99,
COKE02-181,,14020211,80.3,1.1,0,0,2,94,4,DAMGHAN,834Ú34,12/30/99,
COKE02-187,,14020213,80.1,1,0,0,3,93,4,DAMGHAN,878Ú47,12/30/99,
COKE02-198,,14020216,80.8,1,0,0,2,91,7,DAMGHAN,293Ú36,12/30/99,
COKE02-199,,14020216,80.2,1.1,0,0,2,92,6,DAMGHAN,287Ú41,12/30/99,
COKE02-202,,14020217,80.8,1.1,0,0,3,91,6,DAMGHAN,296Ú31,12/30/99,
COKE02-203,,14020217,80.8,1,0,0,2,92,6,DAMGHAN,834Ú34,12/30/99,
COKE02-207,,14020218,80.2,1.1,0,0,3,90,7,DAMGHAN,718Ú18,12/30/99,
COKE02-208,,14020218,80.9,0.9,0,0,3,91,6,DAMGHAN,615Ú41,12/30/99,
COKE02-213,,14020219,81.5,1.1,0,0,4,90,6,DAMGHAN,111Ú47,12/30/99,
COKE02-214,,14020219,80.4,1,0,0,3,91,6,DAMGHAN,293Ú36,12/30/99,
COKE02-218,,14020220,82,1.7,0,0,3,91,6,DAMGHAN,878Ú47,12/30/99,
COKE02-219,,14020220,82.6,1.6,0,0,4,90,6,DAMGHAN,296Ú31,12/30/99,
COKE02-225,,14020222,80.3,1.6,0,0,2,93,5,DAMGHAN,158Ú19,12/30/99,
COKE02-226,,14020222,80.5,1.6,0,0,3,92,5,DAMGHAN,343Ú62,12/30/99,
COKE02-227,,14020222,80.8,1.4,0,0,3,89,8,DAMGHAN,954Ú16,12/30/99,
COKE02-228,,14020223,81.4,1.2,0,0,3,90,7,DAMGHAN,111Ú47,12/30/99,
COKE02-229,,14020223,81.7,1.5,0,0,4,89,7,DAMGHAN,287Ú41,12/30/99,
COKE02-234,,14020224,80.9,1,0,0,2,92,6,DAMGHAN,296Ú34,12/30/99,
COKE02-235,,14020224,82,1,0,0,2,91,7,DAMGHAN,718Ú18,12/30/99,
COKE02-236,,14020224,81.4,1.1,0,0,2,90,8,DAMGHAN,615Ú41,12/30/99,
COKE02-238,,14020225,81.9,1,0,0,2,90,8,DAMGHAN,513Ú33,12/30/99,
COKE02-240,,14020226,80.3,1,0,0,2,90,8,DAMGHAN,826Ú59,12/30/99,
COKE02-241,,14020227,80.4,1.1,0,0,2,91,7,DAMGHAN,296Ú31,12/30/99,
COKE02-242,,14020227,80.8,1.1,0,0,2,90,8,DAMGHAN,834Ú34,12/30/99,
COKE02-243,,14020227,80.9,1.1,0,0,2,91,7,DAMGHAN,111Ú47,12/30/99,
COKE02-244,,14020228,80.1,1,0,0,2,91,7,DAMGHAN,343Ú62,12/30/99,
COKE02-245,,14020228,80.5,1.1,0,0,1,92,7,DAMGHAN,287Ú41,12/30/99,
COKE02-246,,14020229,80.6,1.2,0,0,3,91,6,DAMGHAN,513Ú33,12/30/99,
COKE02-247,,14020229,81.5,1.2,0,0,3,90,7,DAMGHAN,158Ú19,12/30/99,
COKE02-248,,14020231,80.9,1.2,0,0,3,91,6,DAMGHAN,353Ú36,12/30/99,
COKE02-249,,14020231,81.8,1.2,0,0,3,91,6,DAMGHAN,615Ú41,12/30/99,
COKE02-250,,14020231,82.3,1.2,0,0,2,91,7,DAMGHAN,287Ú41,12/30/99,
COKE02-251,,14020231,81.4,1.2,0,0,2,92,6,DAMGHAN,718Ú18,12/30/99,
COKE02-252,,14020301,80.8,1.2,0,0,2,90,8,DAMGHAN,913Ú33,12/30/99,
COKE02-253,,14020301,80.7,1.2,0,0,3,90,7,DAMGHAN,342Ú41,12/30/99,
COKE02-254,,14020302,80.5,1.2,0,0,3,90,7,DAMGHAN,343Ú62,12/30/99,
COKE02-255,,14020314,80.4,1.4,0,0,3,93,4,DAMGHAN,371Ú35,12/30/99,
COKE02-256,,14020314,80.2,1.3,0,0,2,92,6,DAMGHAN,729Ú72,12/30/99,
COKE02-257,,14020314,81,1.4,0,0,3,91,6,DAMGHAN,356Ú31,12/30/99,
COKE02-258,,14020317,77.4,1.1,1.4,16.6,10,90,0,BEHTASH NEGIN,495Ú84,12/30/99,
COKE02-259,,14020318,77.8,1.1,1.4,17.1,9,91,0,BEHTASH NEGIN,853Ú21,12/30/99,
COKE02-260,,14020318,80.1,1.4,0,0,3,92,5,DAMGHAN,513Ú33,12/30/99,
COKE02-261,,14020320,79.3,1.1,2,13,8,91,1,BEHTASH NEGIN,299Ú99,12/30/99,
COKE02-262,,14020325,79.9,1.4,0,0,2,91,7,DAMGHAN,343Ú63,12/30/99,
COKE02-263,,14020325,80,1.5,0,0,3,90,7,DAMGHAN,518Ú91,12/30/99,
COKE02-264,,14020325,80.5,1.5,0,0,2,91,7,DAMGHAN,513Ú33,12/30/99,
COKE02-265,,14020329,80.2,1.4,0,0,3,90,7,DAMGHAN,342Ú41,12/30/99,
COKE02-266,,14020329,79.9,1.3,0,0,3,91,6,DAMGHAN,482Ú11,12/30/99,
COKE02-267,,14020329,80.8,1.4,0,0,2,91,7,DAMGHAN,346Ú41,12/30/99,
COKE02-268,,14020330,80.3,1.4,0,0,2,91,7,DAMGHAN,348Ú62,12/30/99,
COKE02-269,,14020330,80.3,1.4,0,0,2,92,6,DAMGHAN,513Ú34,12/30/99,
COKE02-270,,14020331,82,1.4,0,0,2,92,6,DAMGHAN,513Ú32,12/30/99,
COKE02-271,,14020331,82.2,1.4,0,0,2,92,6,DAMGHAN,361Ú51,12/30/99,
COKE02-272,,14020401,80.9,1.5,0,0,3,91,6,DAMGHAN,343Ú62,12/30/99,
COKE02-273,,14020402,81.8,1.5,0,0,2,92,6,DAMGHAN,953Ú98,12/30/99,
COKE02-274,,14020403,79.8,1,1,0,18,73,9,PETRO SAMAN,843Ú53,12/30/99,
COKE02-275,,14020403,80.5,1,1.1,0,16,73,11,PETRO SAMAN,983Ú83,12/30/99,
COKE02-276,,14020404,80.8,1.5,0,0,2,92,6,DAMGHAN,738Ú33,12/30/99,
COKE02-277,,14020404,82.1,1.5,0,0,2,91,7,DAMGHAN,513Ú33,12/30/99,
COKE02-278,,14020405,80.6,1.5,0,0,3,91,6,DAMGHAN,343Ú62,12/30/99,
COKE02-279,,14020405,79.6,1.5,0,0,2,92,6,DAMGHAN,342Ú41,12/30/99,
COKE02-280,,14020405,81.5,1.5,0,0,4,91,5,DAMGHAN,481Ú11,12/30/99,
COKE02-281,,14020406,80,1.4,1.3,0,2,92,6,DAMGHAN,361Ú51,12/30/99,
COKE02-282,,14020406,77.6,0.9,0.8,0,4,73,23,PETRO SAMAN,843Ú53,12/30/99,
COKE02-283,,14020406,80,0.9,1.1,0,6,72,22,PETRO SAMAN,982Ú63,12/30/99,
COKE02-284,,14020407,79.5,1.5,0,0,4,93,3,DAMGHAN,482Ú11,12/30/99,
COKE02-285,,14020407,79.6,1.6,0,0,3,91,6,DAMGHAN,343Ú62,12/30/99,
COKE02-286,,14020407,79.3,1.4,0,0,3,92,5,DAMGHAN,342Ú41,12/30/99,
COKE02-287,,14020407,80.2,1.4,0,0,3,92,5,DAMGHAN,512Ú86,12/30/99,
COKE02-288,,14020410,81.3,0.9,1.4,0,8,77,15,PETRO SAMAN,843Ú53,12/30/99,
COKE02-289,,14020410,79,0.9,0.9,0,7,73,20,PETRO SAMAN,982Ú83,12/30/99,
COKE02-290,,14020412,79.4,1.1,0.9,0,7,73,20,PETRO SAMAN,982Ú83,12/30/99,
COKE02-291,,14020412,80,1,0.8,0,6,74,20,PETRO SAMAN,411Ú51,12/30/99,
COKE02-292,,14020413,77.1,1.5,0,0,4,91,5,DAMGHAN,343Ú62,12/30/99,
COKE02-293,,14020414,82,0.9,1,0,4,90,6,PETRO SAMAN,843Ú53,12/30/99,
COKE02-294,,14020414,80.1,0.9,0.8,0,2,90,8,PETRO SAMAN,546Ú15,12/30/99,
COKE02-295,,14020415,82.2,0.9,0,0,3,89,8,PETRO SAMAN,982Ú83,12/30/99,
COKE02-296,,14020417,80.3,1,0,0,3,92,5,PETRO SAMAN,843Ú53,12/30/99,
COKE02-297,,14020417,80.2,0.9,0,0,4,93,3,PETRO SAMAN,982Ú83,12/30/99,
COKE02-298,,14020417,80.1,1,0,0,3,93,4,PETRO SAMAN,976Ú19,12/30/99,
COKE02-299,,14020418,81.2,0.9,0,0,4,92,4,PETRO SAMAN,411Ú51,12/30/99,
COKE02-300,,14020419,81,0.9,0,0,4,92,4,PETRO SAMAN,976Ú19,12/30/99,
COKE02-301,,14020419,80.5,1,0,0,3,92,5,PETRO SAMAN,843Ú53,12/30/99,
Gra02-34,,14020420,96.9,0.6,0,0,2,98,0,Kavosh Joosh,785Ú19,12/30/99,
Gra02-35,,14020427,97,0.6,0,0,1,99,0,Kavosh Joosh,824Ú83,12/30/99,
Gra02-36,,14020427,96.5,0.6,0,0,2,98,0,Kavosh Joosh,942Ú69,12/30/99,
Gra02-37,,14020427,97.6,0.6,0,0,2,98,0,Kavosh Joosh,881Ú27,12/30/99,
Gra02-38,,14020427,97,0.6,0,0,1,98,1,Kavosh Joosh,479Ú25,12/30/99,
Gra02-39,,14020428,96.5,0.6,0,0,1,99,0,Kavosh Joosh,443Ú82,12/30/99,
Gra02-40,,14020501,97.6,0.6,0,0,2,98,0,Kavosh Joosh,777Ú86,12/30/99,
Gra02-41,,14020501,97,0.6,0,0,1,99,0,Kavosh Joosh,177Ú89,12/30/99,
Gra02-42,,14020501,96.9,0.6,0,0,2,98,0,Kavosh Joosh,517Ú17,12/30/99,
Gra02-43,,14020505,97.6,0.6,0,0,2,98,0,Kavosh Joosh,263Ú68,12/30/99,
Gra02-44,,14020505,98,0.5,0,0,1,98,1,Kavosh Joosh,562Ú65,12/30/99,
Gra02-45,,14020505,97.3,0.4,0,0,1,99,0,Kavosh Joosh,274Ú52,12/30/99,
Gra02-46,,14020508,96.7,0.6,0,0,2,98,0,Kavosh Joosh,339Ú14,12/30/99,
Gra02-47,,14020508,97.3,0.6,0,0,2,98,0,Kavosh Joosh,415Ú82,12/30/99,
Gra02-48,,14020508,97,0.6,0,0,2,98,0,Kavosh Joosh,574Ú58,12/30/99,
COKE02-290,,14020410,80.2,1,0,0,2,92,6,DAMGHAN,482Ú11,12/30/99,
COKE02-291,,14020410,80.1,1,0,0,3,91,6,DAMGHAN,342Ú41,12/30/99,
COKE02-292,,14020410,80.6,1,0,0,2,91,7,DAMGHAN,738Ú33,12/30/99,
COKE02-293,,14020412,79.4,1.1,0.9,0,7,73,20,PETRO SAMAN,982Ú83,12/30/99,
COKE02-294,,14020412,80,1,0.8,0,6,74,20,PETRO SAMAN,411Ú51,12/30/99,
COKE02-295,,14020413,77.1,1.5,0,0,4,91,5,DAMGHAN,343Ú62,12/30/99,
COKE02-296,,14020414,82,0.9,1,0,4,90,6,PETRO SAMAN,843Ú53,12/30/99,
COKE02-297,,14020414,80.1,0.9,0.8,0,2,90,8,PETRO SAMAN,546Ú15,12/30/99,
COKE02-298,,14020415,82.2,0.9,0,0,3,89,8,PETRO SAMAN,982Ú83,12/30/99,
COKE02-299,,14020417,80.3,1,0,0,3,92,5,PETRO SAMAN,843Ú53,12/30/99,
COKE02-300,,14020417,80.2,0.9,0,0,4,93,3,PETRO SAMAN,982Ú83,12/30/99,
COKE02-301,,14020417,80.1,1,0,0,3,93,4,PETRO SAMAN,976Ú19,12/30/99,
COKE02-302,,14020418,81.2,0.9,0,0,4,92,4,PETRO SAMAN,411Ú51,12/30/99,
COKE02-303,,14020419,81,0.9,0,0,4,92,4,PETRO SAMAN,976Ú19,12/30/99,
COKE02-304,,14020419,80.5,1,0,0,3,92,5,PETRO SAMAN,843Ú53,12/30/99,
COKE02-305,,14020424,80.6,0.9,0,0,2,93,5,PETRO SAMAN,843Ú53,12/30/99,
COKE02-306,,14020424,80.3,0.9,0,0,3,91,6,PETRO SAMAN,411Ú51,12/30/99,
COKE02-307,,14020424,81,1,0,0,3,92,5,PETRO SAMAN,598Ú71,12/30/99,
COKE02-308,,14020426,80.8,0.9,0,0,3,91,6,PETRO SAMAN,445Ú21,12/30/99,
COKE02-309,,14020426,81.7,1.4,0,0,2,91,7,DAMGHAN,343Ú62,12/30/99,
COKE02-310,,14020427,81.4,0.9,0,0,3,91,6,PETRO SAMAN,843Ú53,12/30/99,
COKE02-311,,14020427,81.6,0.9,0,0,4,90,6,PETRO SAMAN,977Ú68,12/30/99,
COKE02-312,,14020428,82.5,0.9,0,0,3,90,7,PETRO SAMAN,976Ú19,12/30/99,
COKE02-313,,14020428,80.9,1.4,0,0,2,90,8,DAMGHAN,343Ú62,12/30/99,
COKE02-314,,14020428,80,1.5,0,0,3,90,7,DAMGHAN,738Ú33,12/30/99,
COKE02-315,,14020429,80.9,0.9,0,0,4,91,5,PETRO SAMAN,843Ú13,12/30/99,
COKE02-316,,14020429,81.8,0.9,0,0,4,90,6,PETRO SAMAN,546Ú15,12/30/99,
COKE02-317,,14020431,82.3,0.9,0,0,3,91,6,PETRO SAMAN,974Ú19,12/30/99,
